,date,Temperature,Cloud Cover,Wind Gust,Precipitation,Sea Level Pressure,Relative Humidity,Snow Depth,Wind Speed,cal_year,cal_month,cal_day,cal_hour,holiday,Uudenvuodenpäivä,Loppiainen,Pitkäperjantai,Pääsiäispäivä,2. pääsiäispäivä,Vappu,Helatorstai,Helluntaipäivä,Juhannusaatto,Juhannuspäivä,Pyhäinpäivä,Itsenäisyyspäivä,Jouluaatto,Joulupäivä,Tapaninpäivä
13,2021-12-27 00:00:00,-8.2,2.0,7.791666666666667,0.0,1009.0,92.45,0.0,5.347222222222222,2021,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2021-12-27 02:00:00,-7.899999999999999,2.5,6.194444444444444,0.0,1010.0,91.75,0.0,4.347222222222222,2021,12,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2021-12-27 04:00:00,-7.149999999999999,0.5,6.611111111111111,0.0,1010.0,92.15,0.0,5.0,2021,12,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2021-12-27 06:00:00,-6.399999999999999,0.0,6.75,0.0,1011.0,93.2,0.0,5.0,2021,12,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2021-12-27 08:00:00,-5.649999999999999,0.0,6.194444444444444,0.0,1012.0,94.65,0.0,4.194444444444445,2021,12,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2021-12-27 10:00:00,-4.999999999999999,1.5,5.055555555555555,0.0,1013.5,93.45,0.0,3.3055555555555554,2021,12,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2021-12-27 12:00:00,-4.35,6.5,3.7916666666666665,0.0,1014.0,87.9,0.0,2.0972222222222223,2021,12,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2021-12-27 14:00:00,-3.5999999999999988,7.0,2.0555555555555554,0.0,1015.0,93.8,0.0,0.75,2021,12,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2021-12-27 16:00:00,-2.1999999999999993,6.0,1.5,0.0,1016.0,96.1,0.0,0.9444444444444444,2021,12,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2021-12-27 18:00:00,-1.2499999999999991,3.0,1.5,0.0,1017.0,96.05,0.0,0.9444444444444444,2021,12,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2021-12-27 20:00:00,-0.2999999999999991,4.5,2.0555555555555554,0.0,1017.5,95.9,0.0,1.347222222222222,2021,12,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2021-12-27 22:00:00,1.0000000000000009,6.0,5.361111111111111,0.05,1018.0,95.4,0.0,3.9027777777777777,2021,12,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2021-12-28 00:00:00,0.5500000000000009,6.5,6.75,0.0,1018.0,95.65,0.0,4.208333333333333,2021,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2021-12-28 02:00:00,0.6500000000000009,7.5,4.305555555555555,0.0,1018.5,97.15,0.0,2.8472222222222223,2021,12,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2021-12-28 04:00:00,1.350000000000001,8.0,7.6111111111111125,0.05,1018.0,96.5,0.0,5.847222222222221,2021,12,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2021-12-28 06:00:00,1.2500000000000009,8.0,13.305555555555555,0.0,1018.0,97.05,0.0,10.38888888888889,2021,12,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2021-12-28 08:00:00,0.4000000000000009,7.0,14.402777777777777,0.0,1018.0,96.55,0.0,11.055555555555557,2021,12,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2021-12-28 10:00:00,-0.19999999999999912,8.0,15.88888888888889,0.0,1018.0,94.05,0.0,11.902777777777779,2021,12,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2021-12-28 12:00:00,-0.8999999999999992,8.0,16.458333333333336,0.0,1018.0,83.05,0.0,12.25,2021,12,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2021-12-28 14:00:00,-1.2999999999999992,8.0,17.09722222222222,0.0,1017.0,76.45,0.0,12.847222222222221,2021,12,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2021-12-28 16:00:00,-1.5999999999999992,8.0,17.75,0.0,1016.5,72.45,0.0,13.305555555555557,2021,12,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2021-12-28 18:00:00,-1.8999999999999992,8.0,18.0,0.0,1015.5,70.2,0.0,12.944444444444446,2021,12,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2021-12-28 20:00:00,-1.9499999999999993,8.0,17.555555555555557,0.05,1014.5,70.6,0.0,12.958333333333334,2021,12,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2021-12-28 22:00:00,-2.0499999999999994,8.0,17.444444444444443,0.2,1014.0,75.15,0.0,12.541666666666668,2021,12,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2021-12-29 00:00:00,-1.4999999999999993,8.0,16.84722222222222,0.25,1013.5,93.15,0.0,12.152777777777779,2021,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2021-12-29 02:00:00,-0.9999999999999994,8.0,15.902777777777779,0.25,1012.0,95.44999999999999,0.0,11.63888888888889,2021,12,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2021-12-29 04:00:00,-1.2999999999999994,8.0,14.208333333333332,0.30000000000000004,1011.0,94.9,0.0,10.63888888888889,2021,12,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2021-12-29 06:00:00,-1.4499999999999993,8.0,12.944444444444445,0.1,1009.5,91.1,0.0,9.694444444444446,2021,12,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2021-12-29 08:00:00,-1.5499999999999994,8.0,11.75,0.1,1009.0,94.44999999999999,0.0,8.694444444444446,2021,12,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2021-12-29 10:00:00,-1.7499999999999993,8.0,10.347222222222221,0.1,1009.0,92.1,0.0,7.555555555555556,2021,12,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2021-12-29 12:00:00,-1.8999999999999992,8.0,9.097222222222221,0.05,1008.0,92.05,0.0,6.25,2021,12,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-12-29 14:00:00,-1.9999999999999993,8.0,8.0,0.05,1007.0,95.3,0.0,5.097222222222223,2021,12,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2021-12-29 16:00:00,-1.8999999999999992,8.0,7.097222222222222,0.05,1006.0,96.85,0.0,5.097222222222223,2021,12,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2021-12-29 18:00:00,-1.8999999999999992,8.0,7.347222222222221,0.2,1004.5,96.75,0.0,5.444444444444445,2021,12,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2021-12-29 20:00:00,-1.8999999999999992,8.0,8.055555555555555,0.0,1002.5,97.15,0.0,5.958333333333334,2021,12,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2021-12-29 22:00:00,-1.8999999999999992,8.0,9.13888888888889,0.05,1001.5,97.4,0.0,6.8611111111111125,2021,12,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2021-12-30 00:00:00,-1.7999999999999994,8.0,10.055555555555555,0.15000000000000002,999.5,97.4,0.0,7.652777777777779,2021,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-12-30 02:00:00,-1.6499999999999995,8.0,11.0,0.05,997.0,97.5,0.0,8.402777777777779,2021,12,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2021-12-30 04:00:00,-1.5499999999999994,8.0,12.097222222222221,0.15000000000000002,994.5,97.3,0.0,9.36111111111111,2021,12,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2021-12-30 06:00:00,-1.5999999999999994,8.0,12.444444444444445,0.15000000000000002,991.5,97.55,0.0,9.208333333333334,2021,12,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2021-12-30 08:00:00,-1.6999999999999993,8.0,12.5,0.21500000000000002,989.65,97.15,0.0,8.958333333333334,2021,12,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2021-12-30 10:00:00,-1.6999999999999993,8.0,12.38888888888889,0.165,988.35,97.45,0.0,9.541666666666668,2021,12,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2021-12-30 12:00:00,-1.6999999999999993,8.0,12.0,0.1,987.5,95.9,0.0,9.152777777777779,2021,12,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2021-12-30 14:00:00,-1.8499999999999992,8.0,10.652777777777779,0.015,987.5,93.8,5.25,6.333333333333334,2021,12,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2021-12-30 16:00:00,-2.749999999999999,8.0,9.555555555555555,0.03,989.5,91.8,10.6,4.166666666666668,2021,12,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2021-12-30 18:00:00,-3.299999999999999,8.0,9.541666666666666,0.0,991.5,90.1,10.55,4.097222222222223,2021,12,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2021-12-30 20:00:00,-4.099999999999999,7.0,9.63888888888889,0.0,993.65,89.45,10.5,3.916666666666668,2021,12,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2021-12-30 22:00:00,-6.049999999999999,3.0,9.76388888888889,0.0,996.35,91.55,10.5,3.583333333333334,2021,12,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2021-12-31 00:00:00,-6.949999999999999,1.5,9.152777777777779,0.0,999.0,92.5,10.5,3.291666666666667,2021,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2021-12-31 02:00:00,-7.499999999999999,2.0,8.430555555555555,0.0,1001.35,92.95,10.5,3.0555555555555562,2021,12,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2021-12-31 04:00:00,-8.15,5.0,8.166666666666668,0.0,1002.65,93.25,10.5,2.847222222222223,2021,12,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2021-12-31 06:00:00,-8.45,7.5,7.194444444444445,0.0,1004.0,92.85,10.5,2.500000000000001,2021,12,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2021-12-31 08:00:00,-8.45,8.0,6.055555555555555,0.0,1005.5,91.85,10.5,2.166666666666668,2021,12,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2021-12-31 10:00:00,-7.8,8.0,5.055555555555555,0.0,1007.5,89.65,10.4,2.0277777777777786,2021,12,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2021-12-31 12:00:00,-7.15,8.0,4.444444444444445,0.0,1008.5,88.05000000000001,10.4,2.000000000000001,2021,12,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2021-12-31 14:00:00,-6.699999999999999,8.0,4.305555555555555,0.065,1009.35,88.05,10.45,1.9722222222222232,2021,12,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2021-12-31 16:00:00,-6.95,8.0,5.097222222222223,0.13,1010.65,92.25,10.649999999999999,1.8333333333333344,2021,12,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2021-12-31 18:00:00,-7.6,7.0,5.694444444444445,0.03,1012.0,93.65,10.8,1.9444444444444453,2021,12,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2021-12-31 20:00:00,-8.25,6.0,6.152777777777778,0.03,1013.35,94.1,10.9,2.111111111111112,2021,12,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2021-12-31 22:00:00,-8.7,7.0,6.347222222222221,0.03,1014.65,94.4,10.9,2.111111111111112,2021,12,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2022-01-01 00:00:00,-9.1,6.0,6.597222222222221,0.0,1015.5,93.75,10.9,2.291666666666668,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2022-01-01 02:00:00,-9.55,5.5,6.930555555555555,0.0,1016.0,93.25,10.9,2.5555555555555562,2022,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2022-01-01 04:00:00,-10.55,7.0,7.472222222222221,0.0,1016.0,94.35,10.9,2.750000000000001,2022,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2022-01-01 06:00:00,-10.649999999999999,8.0,7.861111111111111,0.03,1016.5,93.8,10.9,2.8055555555555562,2022,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2022-01-01 08:00:00,-10.2,8.0,8.041666666666664,0.05,1017.15,92.85,10.9,2.7638888888888897,2022,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-01-01 10:00:00,-9.25,8.0,7.7638888888888875,0.07,1017.85,92.25,11.0,2.6388888888888897,2022,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-01-01 12:00:00,-8.55,8.0,5.749999999999998,0.07,1019.0,92.30000000000001,11.05,2.250000000000001,2022,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2022-01-01 14:00:00,-8.3,8.0,3.902777777777777,0.035,1020.15,93.15,11.1,1.8750000000000009,2022,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2022-01-01 16:00:00,-9.5,7.5,4.291666666666666,0.0,1020.85,95.65,11.1,1.8194444444444453,2022,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2022-01-01 18:00:00,-10.55,8.0,4.3055555555555545,0.0,1020.5,96.4,11.1,1.8055555555555565,2022,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2022-01-01 20:00:00,-11.2,8.0,3.763888888888888,0.0,1020.15,96.55,11.1,1.6805555555555562,2022,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
