,Lat,Lon,Helsinki Central Library,Amos Rex,Helsinki Olympic Stadium,Helsinki Cathedral,Senate Square,Vanha Kauppahalli,Helsinki ZOO,Sibelius Monument,Loyly,Suomenlinna,Helsinki Market Square,Temppeliaukio Church,Seurasaari Open-Air Museum,Linnanmaki Amusement Park,Allas Sea Pool
21,60.16278,24.66704,17.168722,16.810736999999996,17.02443400000001,17.851929,17.738735,17.777605999999995,21.340920999999984,16.401357000000004,17.677984999999993,18.666435999999997,17.582797999999997,16.673194000000006,14.500533000000003,17.708555999999998,18.004459
22,60.16413,24.66704,17.029923,16.673871,16.885911000000004,17.71313,17.599936,17.640739999999994,21.202121999999985,16.262558000000006,17.539185999999994,18.527637,17.445931999999992,16.534395000000007,14.363667000000001,17.569757,17.867592999999996
23,60.16548,24.66704,17.244311000000003,16.887683999999997,17.100299000000003,17.927518,17.814323999999996,17.854552999999992,21.416509999999985,16.47694600000001,17.753573999999993,18.742024999999998,17.65974499999999,16.748783000000007,14.577480000000005,17.784144999999995,18.081405999999994
24,60.16683,24.66704,17.353073,16.990064999999994,17.072478999999998,18.036279999999994,17.92308599999999,17.956933999999997,21.38869,16.449125999999996,17.862335999999992,18.850787,17.762125999999995,16.857545000000002,14.571872999999998,17.756325,18.183787
25,60.16818,24.66704,17.301614999999998,16.938977999999995,17.021020999999998,17.984821999999998,17.871627999999994,17.905846999999998,21.337232,16.397667999999996,17.81087799999999,18.799329,17.711038999999996,16.806086999999994,14.520785999999996,17.704867000000004,18.1327
26,60.16954,24.66704,17.122062000000003,16.759425,16.841468,17.805269,17.692074999999996,17.726294000000003,21.157679000000005,16.218114999999997,17.631324999999997,18.619776000000005,17.531486,16.626534,14.341232999999997,17.525314000000005,17.953147000000005
27,60.17089,24.66704,17.07313,16.710492999999996,16.792535999999995,17.756336999999995,17.64314299999999,17.677362,21.108747,16.169182999999997,17.582392999999993,18.570844,17.482553999999997,16.577602,14.292300999999998,17.476382,17.904215
28,60.17224,24.66704,17.07313,16.710492999999996,16.792535999999995,17.756336999999995,17.64314299999999,17.677362,21.108747,16.169182999999997,17.582392999999993,18.570844,17.482553999999997,16.577602,14.292300999999998,17.476382,17.904215
29,60.17359,24.66704,17.264836999999996,16.902199999999993,16.984242999999996,17.948043999999996,17.834849999999992,17.869068999999996,21.300454,16.36088999999999,17.77409999999999,18.762551,17.674260999999994,16.769308999999993,14.484007999999992,17.668089,18.095921999999998
30,60.17494,24.66704,17.29368,16.931042999999995,17.013085999999994,17.976886999999994,17.86369299999999,17.897911999999998,21.329297,16.389732999999993,17.802942999999992,18.791394,17.703103999999996,16.798151999999995,14.512850999999996,17.696932,18.124765
31,60.17629,24.66704,17.319553999999997,16.956916999999994,17.038959999999996,18.002760999999996,17.889566999999992,17.923785999999996,21.355171,16.415606999999994,17.82881699999999,18.817268,17.728977999999994,16.824025999999993,14.538724999999994,17.722806000000002,18.150638999999998
32,60.17764,24.66704,17.403358000000004,17.040473000000002,17.122764000000004,18.086565000000004,17.973371,18.007342000000005,21.438975000000006,16.499410999999995,17.912620999999998,18.901072000000006,17.812534000000003,16.90783,14.622280999999994,17.806610000000006,18.234195000000007
33,60.17899,24.66704,17.547506,17.184233,17.272072,18.235873,18.122679,18.151101999999998,21.588283000000008,16.648718999999996,18.061929,19.050380000000008,17.956294000000003,17.057138000000005,14.766040999999996,17.955918000000004,18.377955
34,60.18034,24.66704,17.493562999999995,17.130289999999995,17.221892999999998,18.185693999999994,18.072499999999994,18.097158999999998,21.538104,16.598539999999996,18.011749999999992,19.000201,17.902350999999996,17.006959,14.712097999999997,17.905738999999997,18.324012
35,60.18169,24.66704,17.66613499999999,17.30286199999999,17.394464999999993,18.358265999999993,18.24507199999999,18.269730999999993,21.710675999999996,16.771111999999995,18.184321999999987,19.172772999999996,18.07492299999999,17.179530999999994,14.884669999999996,18.078310999999996,18.496583999999995
36,60.18304,24.66704,17.77362299999999,17.410349999999987,17.50195299999999,18.46575399999999,18.352559999999986,18.37721899999999,21.818163999999992,16.87859999999999,18.291809999999987,19.280260999999996,18.182410999999988,17.287018999999994,14.992157999999998,18.185798999999992,18.60407199999999
37,60.1844,24.66704,17.688088999999994,17.32481599999999,17.416418999999994,18.380219999999994,18.26702599999999,18.291684999999994,21.732629999999997,16.793065999999996,18.206275999999992,19.194727,18.096876999999992,17.201484999999998,14.906623999999997,18.100264999999997,18.518537999999996
38,60.18575,24.66704,17.883432999999993,17.520159999999994,17.611762999999996,18.575563999999996,18.462369999999993,18.487028999999996,21.927974,16.988409999999995,18.40161999999999,19.390071,18.292220999999994,17.396828999999997,15.101967999999998,18.295608999999995,18.713881999999998
39,60.1871,24.66704,17.919710999999992,17.55643799999999,17.648040999999992,18.611841999999992,18.49864799999999,18.523306999999992,21.964252,17.024687999999994,18.43789799999999,19.426349,18.328498999999994,17.433106999999996,15.138245999999997,18.331886999999995,18.750159999999997
40,60.18845,24.66704,17.919710999999992,17.55643799999999,17.648040999999992,18.611841999999992,18.49864799999999,18.523306999999992,21.964252,17.024687999999994,18.43789799999999,19.426349,18.328498999999994,17.433106999999996,15.138245999999997,18.331886999999995,18.750159999999997
41,60.1898,24.66704,17.919710999999992,17.55643799999999,17.648040999999992,18.611841999999992,18.49864799999999,18.523306999999992,21.964252,17.024687999999994,18.43789799999999,19.426349,18.328498999999994,17.433106999999996,15.138245999999997,18.331886999999995,18.750159999999997
42,60.19115,24.66704,17.90714399999999,17.544777,16.935890999999998,18.590350999999995,18.477156999999995,18.511646000000006,21.26853700000001,16.333487000000005,18.416406999999996,19.404857999999997,18.316838000000004,17.41161599999999,14.807192000000002,17.636171999999995,18.738499000000004
43,60.1925,24.66704,17.90714399999999,17.544777,16.935890999999998,18.590350999999995,18.477156999999995,18.511646000000006,21.26853700000001,16.333487000000005,18.416406999999996,19.404857999999997,18.316838000000004,17.41161599999999,14.807192000000002,17.636171999999995,18.738499000000004
44,60.19385,24.66704,17.90714399999999,17.544777,16.935890999999998,18.590350999999995,18.477156999999995,18.511646000000006,21.26853700000001,16.333487000000005,18.416406999999996,19.404857999999997,18.316838000000004,17.41161599999999,14.807192000000002,17.636171999999995,18.738499000000004
45,60.1952,24.66704,17.90714399999999,17.544777,16.935890999999998,18.590350999999995,18.477156999999995,18.511646000000006,21.26853700000001,16.333487000000005,18.416406999999996,19.404857999999997,18.316838000000004,17.41161599999999,14.807192000000002,17.636171999999995,18.738499000000004
46,60.19655,24.66704,18.016279000000004,17.653006,16.856689000000003,18.700334999999995,18.587140999999995,18.619875000000008,21.18933500000002,16.254285,18.526390999999997,19.514841999999998,18.425067000000006,17.521599999999992,14.727989999999997,17.556970000000007,18.846728000000006
47,60.1979,24.66704,18.010642999999995,17.64736999999999,16.834207999999997,18.694698999999986,18.581504999999986,18.614238999999998,21.166854000000015,16.231804000000004,18.520754999999987,19.50920599999999,18.419430999999996,17.515963999999983,14.705509000000001,17.534489,18.841091999999996
48,60.19925,24.66704,18.10137300000001,17.738100000000006,16.882323999999997,18.785848000000005,18.672654000000005,18.704969000000013,21.214970000000015,16.27992,18.611904000000006,19.600355000000008,18.51016100000001,17.607113000000002,14.753624999999998,17.582605000000004,18.93182200000001
49,60.20061,24.66704,18.10613299999999,17.792337000000007,16.871147000000004,18.840085000000006,18.726891000000006,18.759206000000013,21.19938899999997,16.268234999999997,18.666141000000007,19.654592000000008,18.56439800000001,17.661350000000002,14.742448000000003,17.567023999999996,18.98605900000001
50,60.20196,24.66704,18.04643899999999,17.907151000000002,16.811453000000004,18.954899,18.841705,18.87402000000001,21.139694999999968,16.208541,18.780955000000002,19.769406000000004,18.679212000000007,17.72496499999999,14.682754000000005,17.507329999999996,19.100873000000007
51,60.20331,24.66704,17.899618000000004,18.013364,16.663394,19.058676999999992,18.945482999999992,18.980233000000002,20.99287399999998,16.060989999999997,18.884732999999994,19.873183999999995,18.785425,17.578144,14.534694999999997,17.360509,19.207086
52,60.20466,24.66704,17.981921999999997,18.441966999999998,16.738724,19.21679700000001,19.13228999999999,19.305321000000006,21.075177999999973,16.136319999999998,19.309461999999993,20.297912999999987,19.11051300000001,17.660447999999995,14.610025,17.442812999999997,19.532174000000005
53,60.20601,24.66704,17.816669,18.276714,16.571273000000005,19.04934600000001,18.967036999999994,19.13787000000001,20.909924999999976,15.968868999999994,19.144208999999996,20.13265999999999,18.943062000000012,17.495195,14.442573999999997,17.27756,19.36472300000001
54,60.20736,24.66704,17.671656000000002,18.145422000000007,16.426196000000004,18.90426900000001,18.822023999999995,18.99279300000001,20.764911999999978,15.823791999999996,19.012832,20.001282999999994,18.79798500000001,17.350182,14.297496999999998,17.132547000000002,19.219646000000008
55,60.20871,24.66704,17.96609100000001,18.43635,16.717123999999995,19.195197000000014,19.11529600000001,19.283721000000018,21.059346999999995,16.114719999999988,19.342028000000003,20.330478999999997,19.088913000000016,17.644617000000007,14.588424999999988,17.426982000000002,19.510574000000013
56,60.21141,24.66704,17.964350000000003,18.434609,16.715382999999992,19.19345600000001,19.11355500000001,19.28198000000001,21.05760599999999,16.11297899999999,19.340286999999996,20.32873799999999,19.08717200000001,17.642876,14.58668399999999,17.425241,19.508833000000006
57,60.21276,24.66704,17.8224,18.290542,16.571315999999996,19.04938900000001,18.96948800000001,19.13791300000001,20.927778,15.968911999999992,19.29513,20.283580999999995,18.94310500000001,17.519625999999995,14.442616999999995,17.359857999999996,19.364766000000007
58,60.21411,24.66704,18.222986,18.738639999999993,17.000031,19.486547999999996,19.373354,19.566316999999994,21.316242,16.385088000000003,20.044209999999985,20.963389000000003,19.391202999999994,17.901512000000004,14.872046000000005,17.683877,19.812864
59,60.21547,24.66704,18.090033999999996,18.60568799999999,16.867078999999997,19.353595999999992,19.240402,19.433364999999995,21.183289999999996,16.252136000000004,19.911257999999982,20.830437000000003,19.258250999999994,17.76856,14.739094000000005,17.550925,19.679912
60,60.21682,24.66704,18.04398299999999,18.559636999999984,16.82102799999999,19.307544999999987,19.194350999999987,19.38731399999999,21.13723899999999,16.206085000000005,19.909417999999974,20.78438599999999,19.212199999999985,17.72250899999999,14.693043000000007,17.504873999999994,19.63386099999999
61,60.21817,24.66704,18.010754999999993,18.52640899999999,16.787799999999997,19.274316999999993,19.161122999999993,19.35408599999999,21.104010999999996,16.172857000000004,19.876189999999976,20.751157999999997,19.17897199999999,17.689280999999994,14.659815000000005,17.471645999999996,19.600632999999995
62,60.21952,24.66704,18.081482000000005,18.597136,16.858527,19.345044,19.23185,19.424813,21.174738000000005,16.243584000000002,19.94691699999999,20.821885000000005,19.249699,17.760008000000006,14.730542000000003,17.54237300000001,19.671360000000004
63,60.22087,24.66704,17.829836000000004,18.345489999999998,16.606880999999998,19.093398,18.980204,19.173167000000003,20.923092000000004,15.991937999999998,19.695270999999988,20.570239000000004,18.998053,17.508362000000005,14.478896,17.290727000000008,19.419714000000003
64,60.22222,24.66704,17.846354,18.346349000000004,16.623398999999996,19.105196000000003,18.996722000000002,19.189685,20.939610000000005,16.008456,19.73224399999998,20.586757000000006,18.998912000000004,17.524880000000003,14.495414000000002,17.307245,19.420573000000008
65,60.22357,24.66704,18.123793000000003,18.623788,16.900837999999993,19.382635,19.274161,19.467124,21.217049000000003,16.285895,20.01632399999998,20.864196000000003,19.276351000000002,17.802319000000004,14.772853000000001,17.584684000000003,19.698012000000006
66,60.22492,24.66704,18.413427000000002,18.913422,17.190471999999993,19.672269000000004,19.563795000000002,19.756758,21.506683000000006,16.575529000000003,20.30595799999998,21.153830000000006,19.565985000000005,18.091953000000004,15.062487,17.874318000000002,19.98764600000001
67,60.22627,24.66704,18.317086000000003,18.817081,17.094130999999994,19.575928000000005,19.467454,19.660417000000002,21.410342000000004,16.479188,20.20961699999998,21.057489000000004,19.469644000000002,17.995612000000005,14.966146,17.777977000000003,19.891305000000006
68,60.22762,24.66704,18.366055000000003,18.86605,17.143099999999993,19.624897000000004,19.516423000000003,19.709386000000002,21.459311000000007,16.528157,20.25858599999998,21.106458000000007,19.518613000000006,18.044581000000004,15.015115000000002,17.826946000000003,19.94027400000001
69,60.22897,24.66704,18.374581000000006,18.874576000000005,17.151625999999997,19.633423000000008,19.524949000000003,19.717912000000005,21.467837000000006,16.536683,20.267111999999983,21.114984000000007,19.527139000000005,18.053107000000008,15.023641000000001,17.835472000000006,19.94880000000001
70,60.23033,24.66704,18.374581000000006,18.874576000000005,17.151625999999997,19.633423000000008,19.524949000000003,19.717912000000005,21.467837000000006,16.536683,20.267111999999983,21.114984000000007,19.527139000000005,18.053107000000008,15.023641000000001,17.835472000000006,19.94880000000001
71,60.23168,24.66704,18.75839099999999,19.258734999999987,17.535435999999997,20.017581999999987,19.908758999999986,20.101721999999988,21.85164699999999,16.920493,20.99903899999999,21.49879399999999,19.911297999999988,18.436917,15.407451000000005,18.219282000000003,20.332958999999992
72,60.23303,24.66704,18.75839099999999,19.258734999999987,17.535435999999997,20.017581999999987,19.908758999999986,20.101721999999988,21.85164699999999,16.920493,20.99903899999999,21.49879399999999,19.911297999999988,18.436917,15.407451000000005,18.219282000000003,20.332958999999992
73,60.23438,24.66704,18.75839099999999,19.258734999999987,17.535435999999997,20.017581999999987,19.908758999999986,20.101721999999988,21.85164699999999,16.920493,20.99903899999999,21.49879399999999,19.911297999999988,18.436917,15.407451000000005,18.219282000000003,20.332958999999992
74,60.23573,24.66704,18.687361999999986,19.187705999999984,17.464406999999994,19.946552999999984,19.837729999999986,20.030692999999985,21.780617999999986,16.849464,20.928009999999986,21.42776499999999,19.840268999999985,18.365887999999998,15.336422000000006,18.148253,20.26192999999999
