,date,Value,Prediction
0,2018-04-10,0.6666666666666666,3.847615894456343
1,2018-04-11,2.25,5.166137508565116
2,2018-04-12,3.0833333333333335,4.863026372146307
3,2018-04-13,4.083333333333333,4.662987859463847
4,2018-04-14,1.75,5.140515789845911
5,2018-04-15,1.6666666666666667,4.799365923508095
6,2018-04-16,3.1666666666666665,4.489819375968924
7,2018-04-17,5.583333333333333,4.568549371181971
8,2018-04-18,5.916666666666667,5.06418569706545
9,2018-04-19,6.916666666666667,6.092724253895091
10,2018-04-20,5.166666666666667,4.714757033661175
11,2018-04-21,2.1666666666666665,3.9492100349416575
12,2018-04-22,2.0,4.664010584492019
13,2018-04-23,7.0,4.022847666769459
14,2018-04-24,5.916666666666667,3.929995442538592
15,2018-04-25,3.9166666666666665,3.851899707856067
16,2018-04-26,6.75,4.478644110124285
17,2018-04-27,5.25,4.668832533233481
18,2018-04-28,1.75,4.543708535642037
19,2018-04-29,1.75,4.313106041426461
20,2018-04-30,4.833333333333333,4.812689777456929
21,2018-05-01,0.4166666666666667,2.1678515607516053
22,2018-05-02,4.666666666666667,5.310369270686984
23,2018-05-03,7.916666666666667,5.734505298581756
24,2018-05-04,7.0,5.883969359554478
25,2018-05-05,2.6666666666666665,6.3763087707637185
26,2018-05-06,3.0,6.224482773363452
27,2018-05-07,8.416666666666666,6.422790075078949
28,2018-05-08,7.5,6.73753777403432
29,2018-05-09,7.416666666666667,6.201867150393041
30,2018-05-10,3.25,3.201227755702062
31,2018-05-11,6.916666666666667,6.658759075974502
32,2018-05-12,2.6666666666666665,7.226919525846275
33,2018-05-13,2.0,5.4450843605073125
34,2018-05-14,9.333333333333334,8.199379908540244
35,2018-05-15,10.166666666666666,8.491571416684147
36,2018-05-16,9.5,7.9584096757421685
37,2018-05-17,8.5,7.672229312139902
38,2018-05-18,7.5,7.13594399388073
39,2018-05-19,1.75,7.031227145353956
40,2018-05-20,2.25,3.749390013405943
41,2018-05-21,10.666666666666666,8.370679745927646
42,2018-05-22,8.916666666666666,7.825016402340585
43,2018-05-23,9.25,8.180706149133675
44,2018-05-24,7.5,7.7061814230667345
45,2018-05-25,8.083333333333334,7.838979893976948
46,2018-05-26,2.3333333333333335,7.685609041154215
47,2018-05-27,2.9166666666666665,6.235714849931239
48,2018-05-28,9.166666666666666,8.099934511855638
49,2018-05-29,8.333333333333334,7.560655213364652
50,2018-05-30,8.75,8.226596277455096
51,2018-05-31,7.333333333333333,6.707035057667909
52,2018-06-01,5.75,7.647731311705965
53,2018-06-02,2.3333333333333335,6.245314818111626
54,2018-06-03,2.8333333333333335,4.063016006662361
55,2018-06-04,8.25,8.416335555558755
56,2018-06-05,7.916666666666667,6.163375851226245
57,2018-06-06,5.75,6.530082360701389
58,2018-06-07,8.833333333333334,6.624831514401382
59,2018-06-08,8.333333333333334,6.616422561784845
60,2018-06-09,2.6666666666666665,6.8098655685697045
61,2018-06-10,1.5833333333333333,7.267973306976116
62,2018-06-11,11.666666666666666,7.754103038869997
63,2018-06-12,8.416666666666666,7.248164792423336
64,2018-06-13,6.5,7.315548667659087
65,2018-06-14,8.666666666666666,7.769435520954836
66,2018-06-15,6.583333333333333,7.884469246117671
67,2018-06-16,2.5,7.738057676469288
68,2018-06-17,2.5833333333333335,7.4934360042376476
69,2018-06-18,7.083333333333333,7.944857535555399
70,2018-06-19,7.083333333333333,6.253210991555524
71,2018-06-20,8.25,7.334685975693785
72,2018-06-21,7.083333333333333,6.31642762723022
73,2018-06-22,0.4166666666666667,1.5738817012406807
74,2018-06-23,0.3333333333333333,2.1091259435543055
75,2018-06-24,0.9166666666666666,6.952397105404881
76,2018-06-25,6.666666666666667,7.167913153652971
77,2018-06-26,8.333333333333334,7.479438713533745
78,2018-06-27,7.166666666666667,7.60695780775512
79,2018-06-28,7.666666666666667,7.662213877384729
80,2018-06-29,3.8333333333333335,6.54023771929539
81,2018-06-30,1.5833333333333333,6.8108864374698905
82,2018-07-01,2.0833333333333335,6.796296678076058
83,2018-07-02,5.083333333333333,6.220966197854281
84,2018-07-03,3.5,5.84017260746096
85,2018-07-04,4.5,7.366577047954998
86,2018-07-05,5.0,6.722010511066146
87,2018-07-06,4.333333333333333,6.820595083673058
88,2018-07-07,1.3333333333333333,4.910034708104955
89,2018-07-08,1.3333333333333333,6.902668489269413
90,2018-07-09,5.333333333333333,6.991383402586087
91,2018-07-10,5.583333333333333,7.069317958362444
92,2018-07-11,5.333333333333333,6.839427279957264
93,2018-07-12,6.25,6.3643634760229295
94,2018-07-13,4.583333333333333,5.611685021692981
95,2018-07-14,2.25,4.574413345830917
96,2018-07-15,1.5,5.088290522000481
97,2018-07-16,5.083333333333333,6.401357929966172
98,2018-07-17,4.75,5.876853352482674
99,2018-07-18,4.833333333333333,5.351156949647698
100,2018-07-19,5.416666666666667,4.587402855348604
101,2018-07-20,3.0833333333333335,4.990911033611114
102,2018-07-21,2.0,4.272780405197632
103,2018-07-22,1.75,4.680761482118538
104,2018-07-23,4.916666666666667,4.844393830707948
105,2018-07-24,3.0833333333333335,5.3414141573696705
106,2018-07-25,6.666666666666667,5.882872383484384
107,2018-07-26,4.75,5.580731763589977
108,2018-07-27,4.25,5.256954928688519
109,2018-07-28,1.6666666666666667,4.546316764505497
110,2018-07-29,1.5833333333333333,5.041446874004525
111,2018-07-30,6.083333333333333,5.504236181010111
112,2018-07-31,7.5,5.38985286067794
113,2018-08-01,5.166666666666667,7.181602476855322
114,2018-08-02,6.833333333333333,7.041562252124989
115,2018-08-03,7.25,6.177148541746391
