,date,Value,Prediction
0,2019-04-17,0.16666666666666666,1.2991527046579392
1,2019-04-18,0.5,1.4175092915053522
2,2019-04-19,0.4166666666666667,0.8610225204166807
3,2019-04-20,0.08333333333333333,1.3414811173795984
4,2019-04-21,0.4166666666666667,0.5240494835837783
5,2019-04-22,0.3333333333333333,0.927401246586939
6,2019-04-23,1.0833333333333333,1.5141768648885634
7,2019-04-24,1.8333333333333333,1.5182166824922856
8,2019-04-25,1.9166666666666667,1.6400906215309432
9,2019-04-26,1.3333333333333333,1.431764686744705
10,2019-04-27,0.75,1.5048161937131985
11,2019-04-28,0.6666666666666666,1.3182017396219652
12,2019-04-29,1.6666666666666667,1.2922204807485747
13,2019-04-30,1.3333333333333333,1.3075419589016917
14,2019-05-01,1.1666666666666667,0.9841449052740782
15,2019-05-02,0.5833333333333334,1.0519289040379791
16,2019-05-03,1.4166666666666667,1.2617619216199538
17,2019-05-04,0.5833333333333334,1.193725512947481
18,2019-05-05,0.75,1.3655708336227173
19,2019-05-06,2.6666666666666665,1.466896709834863
20,2019-05-07,1.75,1.411455225555226
21,2019-05-08,2.25,1.4852080273826802
22,2019-05-09,1.5,1.6969825709999953
23,2019-05-10,0.8333333333333334,1.316294018005385
24,2019-05-11,0.25,1.2499921756305234
25,2019-05-12,0.5833333333333334,1.405107213311247
26,2019-05-13,1.4166666666666667,1.6134803671639737
27,2019-05-14,2.0,1.7111500316134034
28,2019-05-15,2.0833333333333335,1.8130584423931648
29,2019-05-16,1.8333333333333333,1.8435833964510628
30,2019-05-17,2.25,1.9237722154042594
31,2019-05-18,1.3333333333333333,1.959269021323065
32,2019-05-19,1.6666666666666667,1.9189158530712531
33,2019-05-20,2.25,1.860452680828004
34,2019-05-21,2.25,1.803983415026548
35,2019-05-22,3.1666666666666665,1.736195021719561
36,2019-05-23,2.4166666666666665,1.528301441111421
37,2019-05-24,1.0,1.3727487715702038
38,2019-05-25,0.5833333333333334,1.3527421209175108
39,2019-05-26,0.75,1.2503345372356713
40,2019-05-27,2.4166666666666665,1.4394977579617512
41,2019-05-28,2.1666666666666665,1.4231016414110174
42,2019-05-29,1.9166666666666667,1.6060751862832667
43,2019-05-30,1.1666666666666667,1.1577235018919263
44,2019-05-31,1.9166666666666667,1.6346482452862092
45,2019-06-01,0.5833333333333334,1.9955679871834844
46,2019-06-02,0.8333333333333334,2.0506050680056758
47,2019-06-03,3.0,2.233078052512561
48,2019-06-04,2.25,2.106356165716267
49,2019-06-05,3.75,2.241588024333432
50,2019-06-06,4.75,2.440411121645536
51,2019-06-07,3.4166666666666665,2.3693079648166253
52,2019-06-08,0.5,2.345276026727245
53,2019-06-09,1.0833333333333333,1.7624521435956322
54,2019-06-10,3.6666666666666665,2.2401243241435185
55,2019-06-11,3.8333333333333335,2.3069523324031382
56,2019-06-12,3.8333333333333335,2.2609170658488567
57,2019-06-13,3.3333333333333335,1.9993635073796188
58,2019-06-14,2.5833333333333335,1.934494489401296
59,2019-06-15,1.0,2.1206096504437837
60,2019-06-16,0.9166666666666666,2.3018781674900723
61,2019-06-17,3.5833333333333335,2.324703330225921
62,2019-06-18,4.166666666666667,2.3128893887323714
63,2019-06-19,2.6666666666666665,2.2982870495027563
64,2019-06-20,4.0,2.3559072763271445
65,2019-06-21,0.4166666666666667,0.43751031379563154
66,2019-06-22,0.5833333333333334,0.9792865031272519
67,2019-06-23,0.4166666666666667,2.3475257878456075
68,2019-06-24,3.1666666666666665,2.5187598207889916
69,2019-06-25,3.5833333333333335,2.3666647703371555
70,2019-06-26,3.25,2.091209635388651
71,2019-06-27,2.5,2.0458819336492557
72,2019-06-28,3.1666666666666665,2.4102365974485047
73,2019-06-29,0.8333333333333334,2.2538215141552675
74,2019-06-30,1.0833333333333333,2.299412627674813
75,2019-07-01,3.3333333333333335,1.9659600226312792
76,2019-07-02,3.4166666666666665,1.7441991251596205
77,2019-07-03,3.0833333333333335,2.0225261371075987
78,2019-07-04,2.8333333333333335,1.9788959530715644
79,2019-07-05,2.0833333333333335,1.6661502206303085
80,2019-07-06,0.4166666666666667,1.7307438440353244
81,2019-07-07,0.8333333333333334,1.730460290637013
82,2019-07-08,3.0,1.759690212762356
83,2019-07-09,2.8333333333333335,1.6991381187923562
84,2019-07-10,3.1666666666666665,2.0596269242031204
85,2019-07-11,2.3333333333333335,1.8733318858018126
86,2019-07-12,2.75,2.0132768867913824
87,2019-07-13,0.4166666666666667,2.0986804461393396
88,2019-07-14,0.5,2.088078644016956
89,2019-07-15,2.8333333333333335,1.9710534905637787
90,2019-07-16,1.5833333333333333,1.8126413145821685
91,2019-07-17,2.6666666666666665,2.0587399211698423
92,2019-07-18,2.9166666666666665,2.2039293512150735
93,2019-07-19,2.9166666666666665,2.180075085540867
94,2019-07-20,0.9166666666666666,2.173482663504893
95,2019-07-21,0.75,2.1837168312532027
96,2019-07-22,3.1666666666666665,2.0738927135807192
97,2019-07-23,2.75,2.264103339259965
98,2019-07-24,2.8333333333333335,2.3641781058395956
99,2019-07-25,2.4166666666666665,2.2300413146712725
100,2019-07-26,2.4166666666666665,2.203756393168652
101,2019-07-27,0.9166666666666666,2.391066995128435
102,2019-07-28,0.75,2.3409194406644787
103,2019-07-29,2.8333333333333335,2.0858378996733373
104,2019-07-30,2.8333333333333335,1.9632767517837164
105,2019-07-31,3.6666666666666665,2.0292564910965827
106,2019-08-01,3.3333333333333335,2.081803509931253
107,2019-08-02,2.6666666666666665,2.153673273335794
108,2019-08-03,0.8333333333333334,2.0199895426718952
