,date,Value,Prediction
0,2018-05-02,0.16666666666666666,0.6829365053088589
1,2018-05-03,0.5,0.7882952240195569
2,2018-05-04,0.6666666666666666,0.9476176663264174
3,2018-05-05,1.3333333333333333,1.1808275199311624
4,2018-05-06,1.75,1.151237587337748
5,2018-05-07,1.5,1.1480993091616143
6,2018-05-08,0.8333333333333334,1.3553514409221898
7,2018-05-09,1.5833333333333333,1.4170142858035621
8,2018-05-10,1.5833333333333333,1.5371840982004696
9,2018-05-11,1.1666666666666667,1.6844902077978172
10,2018-05-12,2.3333333333333335,1.859430185015108
11,2018-05-13,2.0,2.058174942355303
12,2018-05-14,2.25,2.2247566838462083
13,2018-05-15,2.0,1.9416393656035327
14,2018-05-16,2.0,1.7930959133265538
15,2018-05-17,1.6666666666666667,1.794411718895846
16,2018-05-18,1.5833333333333333,1.6453995945792583
17,2018-05-19,2.25,1.6699429841293563
18,2018-05-20,2.0833333333333335,2.0134556573424955
19,2018-05-21,1.6666666666666667,1.8750541568807015
20,2018-05-22,1.8333333333333333,1.7749447483614345
21,2018-05-23,2.0,2.015017444455929
22,2018-05-24,1.5833333333333333,1.675851005356721
23,2018-05-25,2.4166666666666665,1.6104869996425248
24,2018-05-26,2.1666666666666665,1.8825531618359674
25,2018-05-27,2.5,2.2216562231267862
26,2018-05-28,1.8333333333333333,1.7671772799689902
27,2018-05-29,2.6666666666666665,2.0789720924208948
28,2018-05-30,2.1666666666666665,2.148888464272684
29,2018-05-31,1.6666666666666667,1.7576695729812137
30,2018-06-01,1.8333333333333333,1.7706748354995527
31,2018-06-02,2.25,1.7597362395262737
32,2018-06-03,1.6666666666666667,1.7307447040396655
33,2018-06-04,0.9166666666666666,1.643596571823255
34,2018-06-05,1.5833333333333333,1.4466334610181295
35,2018-06-06,1.5,1.334451711546935
36,2018-06-07,1.5833333333333333,1.269225428612225
37,2018-06-08,1.5833333333333333,1.4248389569757343
38,2018-06-09,1.3333333333333333,1.5471734027191282
39,2018-06-10,1.5,1.4903239987133838
40,2018-06-11,2.25,1.660622433590033
41,2018-06-12,1.6666666666666667,1.6392211401254742
42,2018-06-13,1.5833333333333333,1.6396819278358745
43,2018-06-14,1.5,1.593302575823728
44,2018-06-15,2.5,1.5580195635733967
45,2018-06-16,1.5,1.6646498138794577
46,2018-06-17,1.9166666666666667,1.6731683847188468
47,2018-06-18,1.4166666666666667,1.5446276977358802
48,2018-06-19,1.0833333333333333,1.2451988595696262
49,2018-06-20,1.5,1.4283742740859353
50,2018-06-21,1.0833333333333333,0.9458348697418447
51,2018-06-22,0.5,0.7480446908002506
52,2018-06-23,0.16666666666666666,1.0689495566503358
53,2018-06-24,1.0833333333333333,1.4232601073715048
54,2018-06-25,0.9166666666666666,1.1296334814754432
55,2018-06-26,2.0833333333333335,1.6611437156450226
56,2018-06-27,2.1666666666666665,1.7553621969676139
57,2018-06-28,1.8333333333333333,1.7265001968292701
58,2018-06-29,1.5,1.315870201530468
59,2018-06-30,1.1666666666666667,1.5102694982398177
60,2018-07-01,1.5833333333333333,1.6092667455562786
61,2018-07-02,0.5833333333333334,0.9188511366322536
62,2018-07-03,0.5,0.6483896830247277
63,2018-07-04,1.8333333333333333,1.296724712187247
64,2018-07-05,0.5833333333333334,1.1729507816764826
65,2018-07-06,0.9166666666666666,1.3995255539516915
66,2018-07-07,1.0833333333333333,1.608283308767783
67,2018-07-08,0.5,1.477268709149416
68,2018-07-09,0.9166666666666666,1.4318778935518843
69,2018-07-10,1.25,1.3468204021823775
70,2018-07-11,1.3333333333333333,1.504135493010257
71,2018-07-12,0.75,1.6094067219722898
72,2018-07-13,1.5833333333333333,1.6975336579695004
73,2018-07-14,1.9166666666666667,1.610246272457079
74,2018-07-15,1.9166666666666667,1.6887452925074795
75,2018-07-16,0.6666666666666666,1.6191114605867514
76,2018-07-17,1.25,1.6906637702205203
77,2018-07-18,1.3333333333333333,1.7181297182900044
78,2018-07-19,1.8333333333333333,1.7543085086917003
79,2018-07-20,1.0833333333333333,1.4447006278909693
80,2018-07-21,2.0833333333333335,1.4964282107418265
81,2018-07-22,1.4166666666666667,1.6063408610024306
82,2018-07-23,1.5,1.6422050065182605
83,2018-07-24,1.5833333333333333,1.5504271673876586
84,2018-07-25,2.1666666666666665,1.62521523404593
85,2018-07-26,1.9166666666666667,1.7432011098356923
86,2018-07-27,1.4166666666666667,1.816812937755947
87,2018-07-28,1.5833333333333333,1.7445307524492917
88,2018-07-29,1.5833333333333333,1.5981477159772635
89,2018-07-30,1.6666666666666667,1.7276484532222183
90,2018-07-31,2.1666666666666665,1.833566727072358
91,2018-08-01,1.6666666666666667,1.8596936946709297
92,2018-08-02,2.25,1.9442608255748288
93,2018-08-03,1.75,1.8516480431318894
94,2018-08-04,1.9166666666666667,1.8785491159000427
95,2018-08-05,1.8333333333333333,1.7488888579369928
96,2018-08-06,1.5,1.612415649926519
97,2018-08-07,2.25,1.7234607891720801
98,2018-08-08,1.5833333333333333,1.7462910196842147
99,2018-08-09,2.75,1.9204437211362277
100,2018-08-10,1.5833333333333333,1.7184587930786959
101,2018-08-11,2.0,1.670518085517375
102,2018-08-12,1.4166666666666667,1.2199620390610812
103,2018-08-13,0.8333333333333334,1.567668763612361
104,2018-08-14,1.0833333333333333,1.519048795574336
105,2018-08-15,1.75,1.5220287274041873
106,2018-08-16,1.9166666666666667,1.556031032102303
107,2018-08-17,1.9166666666666667,1.6169839770410277
108,2018-08-18,1.25,1.6210514874043576
109,2018-08-19,2.25,1.5619681119944335
