,date,Value,Prediction
0,2018-05-01,0.3333333333333333,0.7642572541022138
1,2018-05-02,1.0833333333333333,1.1598001680553296
2,2018-05-03,1.3333333333333333,1.2651588341692024
3,2018-05-04,2.75,1.3901079505832596
4,2018-05-05,2.0833333333333335,1.5648682534137286
5,2018-05-06,2.0,1.570588318198941
6,2018-05-07,2.4166666666666665,1.6416330274663247
7,2018-05-08,2.4166666666666665,1.8402738360950581
8,2018-05-09,2.0,1.8234585484832015
9,2018-05-10,2.0833333333333335,1.49930479763716
10,2018-05-11,1.75,1.9238549096114292
11,2018-05-12,2.3333333333333335,2.029498769120776
12,2018-05-13,1.5,2.0552675420394366
13,2018-05-14,1.5833333333333333,2.1799661622243396
14,2018-05-15,1.9166666666666667,2.271015870968727
15,2018-05-16,2.3333333333333335,2.16889331837063
16,2018-05-17,2.0833333333333335,2.1730752634836215
17,2018-05-18,3.4166666666666665,2.060146994959175
18,2018-05-19,1.75,1.9821870432496629
19,2018-05-20,1.75,1.7505595035501254
20,2018-05-21,2.5833333333333335,2.037188301516385
21,2018-05-22,2.4166666666666665,2.0705386930263545
22,2018-05-23,2.75,2.167740665367772
23,2018-05-24,2.75,2.1045676354276397
24,2018-05-25,2.75,2.1004782108982543
25,2018-05-26,3.1666666666666665,2.1452613634692423
26,2018-05-27,1.75,2.128458598502475
27,2018-05-28,1.75,2.111125262496287
28,2018-05-29,2.4166666666666665,2.066479561962441
29,2018-05-30,2.9166666666666665,2.1512375912353714
30,2018-05-31,2.3333333333333335,2.0973363739836777
31,2018-06-01,2.25,1.9771166559622124
32,2018-06-02,2.0833333333333335,1.9114109397699537
33,2018-06-03,1.9166666666666667,2.160526334097165
34,2018-06-04,2.0833333333333335,1.89832908966718
35,2018-06-05,2.6666666666666665,1.7732775955089792
36,2018-06-06,1.8333333333333333,1.6804490839847117
37,2018-06-07,2.4166666666666665,1.6785630334461785
38,2018-06-08,2.5,1.7658482856072648
39,2018-06-09,1.75,1.791115692023724
40,2018-06-10,2.25,1.7854290361470089
41,2018-06-11,2.3333333333333335,1.8130841150927177
42,2018-06-12,2.0,1.8159455809299703
43,2018-06-13,2.0833333333333335,1.9380840967920905
44,2018-06-14,2.5,1.866284793515607
45,2018-06-15,2.75,1.7288069434975402
46,2018-06-16,2.3333333333333335,1.8431339768624169
47,2018-06-17,1.6666666666666667,1.8702602431182498
48,2018-06-18,0.8333333333333334,1.7357776176597337
49,2018-06-19,1.9166666666666667,1.4971034651116426
50,2018-06-20,1.75,1.6820112842349115
51,2018-06-21,1.5833333333333333,1.2352967170472648
52,2018-06-22,0.5833333333333334,0.8375496944297162
53,2018-06-23,0.8333333333333334,1.1086525099976687
54,2018-06-24,0.8333333333333334,1.6777459956848493
55,2018-06-25,1.3333333333333333,1.5461577068833565
56,2018-06-26,2.75,1.6905272431679343
57,2018-06-27,2.1666666666666665,1.823419416904609
58,2018-06-28,1.4166666666666667,1.8865360588383846
59,2018-06-29,1.5833333333333333,1.5815578145233309
60,2018-06-30,1.9166666666666667,1.8120527618187907
61,2018-07-01,1.3333333333333333,1.6188933489965063
62,2018-07-02,1.0,1.3548087416847967
63,2018-07-03,1.25,1.1545611764609653
64,2018-07-04,1.6666666666666667,1.5088267910220063
65,2018-07-05,1.5,1.382817142301543
66,2018-07-06,1.1666666666666667,1.530293296015823
67,2018-07-07,0.75,1.5643131863214783
68,2018-07-08,0.8333333333333334,1.6370664495062146
69,2018-07-09,0.6666666666666666,1.6177420697474068
70,2018-07-10,1.3333333333333333,1.634484290238005
71,2018-07-11,1.6666666666666667,1.5969518891387804
72,2018-07-12,1.25,1.721791257263063
73,2018-07-13,1.5833333333333333,1.9658453376053455
74,2018-07-14,0.8333333333333334,1.7947737366076495
75,2018-07-15,0.6666666666666666,1.8027901705349436
76,2018-07-16,0.9166666666666666,1.8529594952580501
77,2018-07-17,1.5833333333333333,1.8243591678871491
78,2018-07-18,2.1666666666666665,1.7626304576215774
79,2018-07-19,1.4166666666666667,1.8204932749741938
80,2018-07-20,0.8333333333333334,1.5350020862751617
81,2018-07-21,1.1666666666666667,1.5483213617712137
82,2018-07-22,1.5,1.6371236608249704
83,2018-07-23,1.0,1.6950610880449215
84,2018-07-24,2.1666666666666665,1.7062318882529774
85,2018-07-25,2.0,1.802796848277931
86,2018-07-26,2.0,1.9387054658557694
87,2018-07-27,2.25,2.2499956092721
88,2018-07-28,1.4166666666666667,1.6425366368269925
89,2018-07-29,0.6666666666666666,1.5334530857221687
90,2018-07-30,1.0833333333333333,1.7566644394867879
91,2018-07-31,2.1666666666666665,1.8875923191068082
92,2018-08-01,3.0833333333333335,2.121217976601713
93,2018-08-02,2.8333333333333335,2.0908494503204627
94,2018-08-03,2.1666666666666665,1.9333265881077137
95,2018-08-04,2.0833333333333335,1.9570778728923577
96,2018-08-05,1.25,1.8692095433781082
97,2018-08-06,1.3333333333333333,1.7744562730338274
98,2018-08-07,1.9166666666666667,1.9290731037769515
99,2018-08-08,2.1666666666666665,1.9139830903828698
100,2018-08-09,2.5833333333333335,1.982204287128555
101,2018-08-10,2.3333333333333335,1.8451796180942417
102,2018-08-11,1.8333333333333333,1.8832909032435061
103,2018-08-12,1.4166666666666667,1.6163785040665106
104,2018-08-13,1.3333333333333333,1.854252343677148
105,2018-08-14,2.25,1.8489254150905765
106,2018-08-15,2.25,1.9056725162002808
107,2018-08-16,2.6666666666666665,1.7604344775781835
108,2018-08-17,1.8333333333333333,1.785251937833462
109,2018-08-18,2.25,1.8030142971469676
