Lat,Lon,is_water
60.13982,24.75397,False
60.14117,24.75397,True
60.14252,24.75397,True
60.14387,24.75397,True
60.14522,24.75397,True
60.14657,24.75397,True
60.14792,24.75397,False
60.14927,24.75397,True
60.15062,24.75397,False
60.15197,24.75397,False
60.15332,24.75397,False
60.15468,24.75397,False
60.15603,24.75397,False
60.15738,24.75397,False
60.15873,24.75397,False
60.16008,24.75397,False
60.16143,24.75397,False
60.16278,24.75397,False
60.16413,24.75397,False
60.16548,24.75397,False
60.16683,24.75397,False
60.16818,24.75397,False
60.16954,24.75397,False
60.17089,24.75397,False
60.17224,24.75397,False
60.17359,24.75397,False
60.17494,24.75397,False
60.17629,24.75397,False
60.17764,24.75397,False
60.17899,24.75397,False
60.18034,24.75397,False
60.18169,24.75397,False
60.18304,24.75397,False
60.1844,24.75397,False
60.18575,24.75397,False
60.1871,24.75397,False
60.18845,24.75397,False
60.1898,24.75397,False
60.19115,24.75397,False
60.1925,24.75397,False
60.19385,24.75397,False
60.1952,24.75397,False
60.19655,24.75397,False
60.1979,24.75397,False
60.19925,24.75397,False
60.20061,24.75397,False
60.20196,24.75397,False
60.20331,24.75397,False
60.20466,24.75397,False
60.20601,24.75397,False
60.20736,24.75397,False
60.20871,24.75397,False
60.21006,24.75397,False
60.21141,24.75397,False
60.21276,24.75397,False
60.21411,24.75397,False
60.21547,24.75397,False
60.21682,24.75397,False
60.21817,24.75397,False
60.21952,24.75397,False
60.22087,24.75397,False
60.22222,24.75397,False
60.22357,24.75397,False
60.22492,24.75397,False
60.22627,24.75397,False
60.22762,24.75397,False
60.22897,24.75397,False
60.23033,24.75397,False
60.23168,24.75397,False
60.23303,24.75397,False
60.23438,24.75397,False
60.23573,24.75397,False
60.23708,24.75397,False
60.23843,24.75397,False
60.23978,24.75397,False
60.24113,24.75397,False
60.24248,24.75397,False
60.24383,24.75397,False
60.24519,24.75397,False
60.24654,24.75397,False
60.24789,24.75397,False
60.24924,24.75397,False
60.25059,24.75397,False
60.25194,24.75397,True
60.25329,24.75397,True
60.25464,24.75397,True
60.25599,24.75397,True
60.25734,24.75397,True
60.25869,24.75397,True
60.26004,24.75397,False
60.2614,24.75397,False
60.26275,24.75397,False
60.2641,24.75397,False
60.26545,24.75397,False
60.13441,24.75668,True
60.13576,24.75668,True
60.13711,24.75668,True
60.13846,24.75668,False
60.13982,24.75668,False
60.14117,24.75668,False
60.14252,24.75668,True
60.14387,24.75668,False
60.14522,24.75668,True
60.14657,24.75668,True
60.14792,24.75668,True
60.14927,24.75668,True
60.15062,24.75668,True
60.15197,24.75668,False
60.15332,24.75668,False
60.15468,24.75668,False
60.15603,24.75668,False
60.15738,24.75668,False
60.15873,24.75668,False
60.16008,24.75668,False
60.16143,24.75668,False
60.16278,24.75668,False
60.16413,24.75668,False
60.16548,24.75668,False
60.16683,24.75668,False
60.16818,24.75668,False
60.16954,24.75668,False
60.17089,24.75668,False
60.17224,24.75668,False
60.17359,24.75668,False
60.17494,24.75668,False
60.17629,24.75668,False
60.17764,24.75668,False
60.17899,24.75668,False
60.18034,24.75668,False
60.18169,24.75668,False
60.18304,24.75668,False
60.1844,24.75668,False
60.18575,24.75668,False
60.1871,24.75668,False
60.18845,24.75668,False
60.1898,24.75668,False
60.19115,24.75668,False
60.1925,24.75668,False
60.19385,24.75668,False
60.1952,24.75668,False
60.19655,24.75668,False
60.1979,24.75668,False
60.19925,24.75668,False
60.20061,24.75668,False
60.20196,24.75668,False
60.20331,24.75668,False
60.20466,24.75668,False
60.20601,24.75668,False
60.20736,24.75668,False
60.20871,24.75668,False
60.21006,24.75668,False
60.21141,24.75668,False
60.21276,24.75668,False
60.21411,24.75668,False
60.21547,24.75668,False
60.21682,24.75668,False
60.21817,24.75668,False
60.21952,24.75668,False
60.22087,24.75668,False
60.22222,24.75668,False
60.22357,24.75668,False
60.22492,24.75668,False
60.22627,24.75668,False
60.22762,24.75668,False
60.22897,24.75668,False
60.23033,24.75668,False
60.23168,24.75668,False
60.23303,24.75668,False
60.23438,24.75668,False
60.23573,24.75668,False
60.23708,24.75668,False
60.23843,24.75668,False
60.23978,24.75668,False
60.24113,24.75668,False
60.24248,24.75668,False
60.24383,24.75668,False
60.24519,24.75668,False
60.24654,24.75668,False
60.24789,24.75668,False
60.24924,24.75668,False
60.25059,24.75668,False
60.25194,24.75668,False
60.25329,24.75668,False
60.25464,24.75668,True
60.25599,24.75668,True
60.25734,24.75668,True
60.25869,24.75668,True
60.26004,24.75668,True
60.2614,24.75668,False
60.26275,24.75668,False
60.2641,24.75668,False
60.26545,24.75668,False
60.13441,24.7594,True
60.13576,24.7594,True
60.13711,24.7594,False
60.13846,24.7594,False
60.13982,24.7594,False
60.14117,24.7594,False
60.14252,24.7594,False
60.14387,24.7594,True
60.14522,24.7594,False
60.14657,24.7594,True
60.14792,24.7594,True
60.14927,24.7594,True
60.15062,24.7594,True
60.15197,24.7594,False
60.15332,24.7594,False
60.15468,24.7594,False
60.15603,24.7594,False
60.15738,24.7594,False
60.15873,24.7594,False
60.16008,24.7594,False
60.16143,24.7594,False
60.16278,24.7594,False
60.16413,24.7594,False
60.16548,24.7594,False
60.16683,24.7594,False
60.16818,24.7594,False
60.16954,24.7594,False
60.17089,24.7594,False
60.17224,24.7594,False
60.17359,24.7594,False
60.17494,24.7594,False
60.17629,24.7594,False
60.17764,24.7594,False
60.17899,24.7594,False
60.18034,24.7594,False
60.18169,24.7594,False
60.18304,24.7594,False
60.1844,24.7594,False
60.18575,24.7594,False
60.1871,24.7594,False
60.18845,24.7594,False
60.1898,24.7594,False
60.19115,24.7594,False
60.1925,24.7594,False
60.19385,24.7594,False
60.1952,24.7594,False
60.19655,24.7594,False
60.1979,24.7594,False
60.19925,24.7594,False
60.20061,24.7594,False
60.20196,24.7594,False
60.20331,24.7594,False
60.20466,24.7594,False
60.20601,24.7594,False
60.20736,24.7594,False
60.20871,24.7594,False
60.21006,24.7594,False
60.21141,24.7594,False
60.21276,24.7594,False
60.21411,24.7594,False
60.21547,24.7594,False
60.21682,24.7594,False
60.21817,24.7594,False
60.21952,24.7594,False
60.22087,24.7594,False
60.22222,24.7594,False
60.22357,24.7594,False
60.22492,24.7594,False
60.22627,24.7594,False
60.22762,24.7594,False
60.22897,24.7594,False
60.23033,24.7594,False
60.23168,24.7594,False
60.23303,24.7594,False
60.23438,24.7594,False
60.23573,24.7594,False
60.23708,24.7594,False
60.23843,24.7594,False
60.23978,24.7594,False
60.24113,24.7594,False
60.24248,24.7594,False
60.24383,24.7594,False
60.24519,24.7594,False
60.24654,24.7594,False
60.24789,24.7594,False
60.24924,24.7594,False
60.25059,24.7594,False
60.25194,24.7594,False
60.25329,24.7594,False
60.25464,24.7594,False
60.25599,24.7594,True
60.25734,24.7594,True
60.25869,24.7594,True
60.26004,24.7594,True
60.2614,24.7594,True
60.26275,24.7594,False
60.2641,24.7594,False
60.26545,24.7594,False
60.13441,24.76212,True
60.13576,24.76212,True
60.13711,24.76212,True
60.13846,24.76212,False
60.13982,24.76212,False
60.14117,24.76212,False
60.14252,24.76212,False
60.14387,24.76212,True
60.14522,24.76212,True
60.14657,24.76212,True
60.14792,24.76212,True
60.14927,24.76212,True
60.15062,24.76212,False
60.15197,24.76212,False
60.15332,24.76212,False
60.15468,24.76212,False
60.15603,24.76212,False
60.15738,24.76212,False
60.15873,24.76212,False
60.16008,24.76212,False
60.16143,24.76212,False
60.16278,24.76212,False
60.16413,24.76212,False
60.16548,24.76212,False
60.16683,24.76212,False
60.16818,24.76212,False
60.16954,24.76212,False
60.17089,24.76212,False
60.17224,24.76212,False
60.17359,24.76212,False
60.17494,24.76212,False
60.17629,24.76212,True
60.17764,24.76212,True
60.17899,24.76212,False
60.18034,24.76212,False
60.18169,24.76212,False
60.18304,24.76212,False
60.1844,24.76212,False
60.18575,24.76212,False
60.1871,24.76212,False
60.18845,24.76212,False
60.1898,24.76212,False
60.19115,24.76212,False
60.1925,24.76212,False
60.19385,24.76212,False
60.1952,24.76212,False
60.19655,24.76212,False
60.1979,24.76212,False
60.19925,24.76212,False
60.20061,24.76212,False
60.20196,24.76212,False
60.20331,24.76212,False
60.20466,24.76212,False
60.20601,24.76212,False
60.20736,24.76212,False
60.20871,24.76212,False
60.21006,24.76212,False
60.21141,24.76212,False
60.21276,24.76212,False
60.21411,24.76212,False
60.21547,24.76212,False
60.21682,24.76212,False
60.21817,24.76212,False
60.21952,24.76212,False
60.22087,24.76212,False
60.22222,24.76212,False
60.22357,24.76212,False
60.22492,24.76212,False
60.22627,24.76212,False
60.22762,24.76212,False
60.22897,24.76212,False
60.23033,24.76212,False
60.23168,24.76212,False
60.23303,24.76212,False
60.23438,24.76212,False
60.23573,24.76212,False
60.23708,24.76212,False
60.23843,24.76212,False
60.23978,24.76212,False
60.24113,24.76212,False
60.24248,24.76212,False
60.24383,24.76212,False
60.24519,24.76212,False
60.24654,24.76212,False
60.24789,24.76212,False
60.24924,24.76212,False
60.25059,24.76212,False
60.25194,24.76212,False
60.25329,24.76212,False
60.25464,24.76212,False
60.25599,24.76212,False
60.25734,24.76212,False
60.25869,24.76212,False
60.26004,24.76212,True
60.2614,24.76212,True
60.26275,24.76212,True
60.2641,24.76212,True
60.26545,24.76212,False
60.13441,24.76483,True
60.13576,24.76483,True
60.13711,24.76483,True
60.13846,24.76483,False
60.13982,24.76483,False
60.14117,24.76483,True
60.14252,24.76483,True
60.14387,24.76483,True
60.14522,24.76483,True
60.14657,24.76483,True
60.14792,24.76483,True
60.14927,24.76483,True
60.15062,24.76483,True
60.15197,24.76483,False
60.15332,24.76483,False
60.15468,24.76483,False
60.15603,24.76483,False
60.15738,24.76483,False
60.15873,24.76483,False
60.16008,24.76483,False
60.16143,24.76483,False
60.16278,24.76483,False
60.16413,24.76483,False
60.16548,24.76483,False
60.16683,24.76483,False
60.16818,24.76483,False
60.16954,24.76483,False
60.17089,24.76483,False
60.17224,24.76483,False
60.17359,24.76483,False
60.17494,24.76483,True
60.17629,24.76483,False
60.17764,24.76483,False
60.17899,24.76483,False
60.18034,24.76483,False
60.18169,24.76483,False
60.18304,24.76483,False
60.1844,24.76483,False
60.18575,24.76483,False
60.1871,24.76483,False
60.18845,24.76483,False
60.1898,24.76483,False
60.19115,24.76483,False
60.1925,24.76483,False
60.19385,24.76483,False
60.1952,24.76483,False
60.19655,24.76483,False
60.1979,24.76483,False
60.19925,24.76483,False
60.20061,24.76483,False
60.20196,24.76483,False
60.20331,24.76483,False
60.20466,24.76483,False
60.20601,24.76483,False
60.20736,24.76483,False
60.20871,24.76483,False
60.21006,24.76483,False
60.21141,24.76483,False
60.21276,24.76483,False
60.21411,24.76483,False
60.21547,24.76483,False
60.21682,24.76483,False
60.21817,24.76483,False
60.21952,24.76483,False
60.22087,24.76483,False
60.22222,24.76483,False
60.22357,24.76483,False
60.22492,24.76483,False
60.22627,24.76483,False
60.22762,24.76483,False
60.22897,24.76483,False
60.23033,24.76483,False
60.23168,24.76483,False
60.23303,24.76483,False
60.23438,24.76483,False
60.23573,24.76483,False
60.23708,24.76483,False
60.23843,24.76483,False
60.23978,24.76483,False
60.24113,24.76483,False
60.24248,24.76483,False
60.24383,24.76483,False
60.24519,24.76483,False
60.24654,24.76483,False
60.24789,24.76483,False
60.24924,24.76483,False
60.25059,24.76483,False
60.25194,24.76483,False
60.25329,24.76483,False
60.25464,24.76483,False
60.25599,24.76483,False
60.25734,24.76483,False
60.25869,24.76483,False
60.26004,24.76483,False
60.2614,24.76483,False
60.26275,24.76483,True
60.2641,24.76483,True
60.26545,24.76483,False
60.13441,24.76755,False
60.13576,24.76755,False
60.13711,24.76755,True
60.13846,24.76755,True
60.13982,24.76755,True
60.14117,24.76755,True
60.14252,24.76755,True
60.14387,24.76755,True
60.14522,24.76755,True
60.14657,24.76755,True
60.14792,24.76755,True
60.14927,24.76755,False
60.15062,24.76755,False
60.15197,24.76755,True
60.15332,24.76755,True
60.15468,24.76755,False
60.15603,24.76755,False
60.15738,24.76755,True
60.15873,24.76755,False
60.16008,24.76755,False
60.16143,24.76755,False
60.16278,24.76755,False
60.16413,24.76755,False
60.16548,24.76755,False
60.16683,24.76755,False
60.16818,24.76755,False
60.16954,24.76755,False
60.17089,24.76755,False
60.17224,24.76755,False
60.17359,24.76755,False
60.17494,24.76755,False
60.17629,24.76755,False
60.17764,24.76755,False
60.17899,24.76755,False
60.18034,24.76755,False
60.18169,24.76755,False
60.18304,24.76755,False
60.1844,24.76755,False
60.18575,24.76755,False
60.1871,24.76755,False
60.18845,24.76755,False
60.1898,24.76755,False
60.19115,24.76755,False
60.1925,24.76755,False
60.19385,24.76755,False
60.1952,24.76755,False
60.19655,24.76755,False
60.1979,24.76755,False
60.19925,24.76755,False
60.20061,24.76755,False
60.20196,24.76755,False
60.20331,24.76755,False
60.20466,24.76755,False
60.20601,24.76755,False
60.20736,24.76755,False
60.20871,24.76755,False
60.21006,24.76755,False
60.21141,24.76755,False
60.21276,24.76755,False
60.21411,24.76755,False
60.21547,24.76755,False
60.21682,24.76755,False
60.21817,24.76755,False
60.21952,24.76755,False
60.22087,24.76755,False
60.22222,24.76755,False
60.22357,24.76755,False
60.22492,24.76755,False
60.22627,24.76755,False
60.22762,24.76755,False
60.22897,24.76755,False
60.23033,24.76755,False
60.23168,24.76755,False
60.23303,24.76755,False
60.23438,24.76755,False
60.23573,24.76755,False
60.23708,24.76755,False
60.23843,24.76755,False
60.23978,24.76755,False
60.24113,24.76755,False
60.24248,24.76755,False
60.24383,24.76755,False
60.24519,24.76755,False
60.24654,24.76755,False
60.24789,24.76755,False
60.24924,24.76755,False
60.25059,24.76755,False
60.25194,24.76755,False
60.25329,24.76755,False
60.25464,24.76755,False
60.25599,24.76755,False
60.25734,24.76755,False
60.25869,24.76755,False
60.26004,24.76755,False
60.2614,24.76755,False
60.26275,24.76755,False
60.2641,24.76755,False
60.26545,24.76755,True
60.13441,24.77027,False
60.13576,24.77027,True
60.13711,24.77027,True
60.13846,24.77027,True
60.13982,24.77027,True
60.14117,24.77027,True
60.14252,24.77027,True
60.14387,24.77027,True
60.14522,24.77027,True
60.14657,24.77027,True
60.14792,24.77027,True
60.14927,24.77027,True
60.15062,24.77027,True
60.15197,24.77027,True
60.15332,24.77027,False
60.15468,24.77027,True
60.15603,24.77027,True
60.15738,24.77027,True
60.15873,24.77027,False
60.16008,24.77027,False
60.16143,24.77027,False
60.16278,24.77027,False
60.16413,24.77027,False
60.16548,24.77027,False
60.16683,24.77027,False
60.16818,24.77027,False
60.16954,24.77027,False
60.17089,24.77027,False
60.17224,24.77027,False
60.17359,24.77027,False
60.17494,24.77027,False
60.17629,24.77027,False
60.17764,24.77027,False
60.17899,24.77027,False
60.18034,24.77027,False
60.18169,24.77027,False
60.18304,24.77027,False
60.1844,24.77027,False
60.18575,24.77027,False
60.1871,24.77027,False
60.18845,24.77027,False
60.1898,24.77027,False
60.19115,24.77027,False
60.1925,24.77027,False
60.19385,24.77027,False
60.1952,24.77027,False
60.19655,24.77027,False
60.1979,24.77027,False
60.19925,24.77027,False
60.20061,24.77027,False
60.20196,24.77027,False
60.20331,24.77027,False
60.20466,24.77027,False
60.20601,24.77027,False
60.20736,24.77027,False
60.20871,24.77027,False
60.21006,24.77027,False
60.21141,24.77027,False
60.21276,24.77027,False
60.21411,24.77027,False
60.21547,24.77027,False
60.21682,24.77027,False
60.21817,24.77027,False
60.21952,24.77027,False
60.22087,24.77027,False
60.22222,24.77027,False
60.22357,24.77027,False
60.22492,24.77027,False
60.22627,24.77027,False
60.22762,24.77027,False
60.22897,24.77027,False
60.23033,24.77027,False
60.23168,24.77027,False
60.23303,24.77027,False
60.23438,24.77027,False
60.23573,24.77027,False
60.23708,24.77027,False
60.23843,24.77027,False
60.23978,24.77027,False
60.24113,24.77027,False
60.24248,24.77027,False
60.24383,24.77027,False
60.24519,24.77027,False
60.24654,24.77027,False
60.24789,24.77027,False
60.24924,24.77027,False
60.25059,24.77027,False
60.25194,24.77027,False
60.25329,24.77027,False
60.25464,24.77027,False
60.25599,24.77027,False
60.25734,24.77027,False
60.25869,24.77027,False
60.26004,24.77027,False
60.2614,24.77027,False
60.26275,24.77027,False
60.2641,24.77027,False
60.26545,24.77027,False
60.13441,24.77298,False
60.13576,24.77298,True
60.13711,24.77298,True
60.13846,24.77298,True
60.13982,24.77298,True
60.14117,24.77298,True
60.14252,24.77298,True
60.14387,24.77298,True
60.14522,24.77298,True
60.14657,24.77298,True
60.14792,24.77298,True
60.14927,24.77298,True
60.15062,24.77298,True
60.15197,24.77298,True
60.15332,24.77298,True
60.15468,24.77298,False
60.15603,24.77298,False
60.15738,24.77298,False
60.15873,24.77298,False
60.16008,24.77298,False
60.16143,24.77298,False
60.16278,24.77298,False
60.16413,24.77298,False
60.16548,24.77298,False
60.16683,24.77298,False
60.16818,24.77298,False
60.16954,24.77298,False
60.17089,24.77298,False
60.17224,24.77298,False
60.17359,24.77298,False
60.17494,24.77298,False
60.17629,24.77298,False
60.17764,24.77298,False
60.17899,24.77298,False
60.18034,24.77298,False
60.18169,24.77298,False
60.18304,24.77298,False
60.1844,24.77298,False
60.18575,24.77298,False
60.1871,24.77298,False
60.18845,24.77298,False
60.1898,24.77298,False
60.19115,24.77298,False
60.1925,24.77298,False
60.19385,24.77298,False
60.1952,24.77298,False
60.19655,24.77298,False
60.1979,24.77298,False
60.19925,24.77298,False
60.20061,24.77298,False
60.20196,24.77298,False
60.20331,24.77298,False
60.20466,24.77298,False
60.20601,24.77298,False
60.20736,24.77298,False
60.20871,24.77298,False
60.21006,24.77298,False
60.21141,24.77298,False
60.21276,24.77298,False
60.21411,24.77298,False
60.21547,24.77298,False
60.21682,24.77298,False
60.21817,24.77298,False
60.21952,24.77298,False
60.22087,24.77298,False
60.22222,24.77298,False
60.22357,24.77298,False
60.22492,24.77298,False
60.22627,24.77298,False
60.22762,24.77298,False
60.22897,24.77298,False
60.23033,24.77298,False
60.23168,24.77298,False
60.23303,24.77298,False
60.23438,24.77298,False
60.23573,24.77298,False
60.23708,24.77298,False
60.23843,24.77298,False
60.23978,24.77298,False
60.24113,24.77298,False
60.24248,24.77298,False
60.24383,24.77298,False
60.24519,24.77298,False
60.24654,24.77298,False
60.24789,24.77298,False
60.24924,24.77298,False
60.25059,24.77298,False
60.25194,24.77298,False
60.25329,24.77298,False
60.25464,24.77298,False
60.25599,24.77298,False
60.25734,24.77298,False
60.25869,24.77298,False
60.26004,24.77298,False
60.2614,24.77298,False
60.26275,24.77298,False
60.2641,24.77298,False
60.26545,24.77298,False
60.13441,24.7757,True
60.13576,24.7757,True
60.13711,24.7757,True
60.13846,24.7757,True
60.13982,24.7757,True
60.14117,24.7757,True
60.14252,24.7757,True
60.14387,24.7757,True
60.14522,24.7757,True
60.14657,24.7757,True
60.14792,24.7757,True
60.14927,24.7757,True
60.15062,24.7757,True
60.15197,24.7757,True
60.15332,24.7757,True
60.15468,24.7757,False
60.15603,24.7757,False
60.15738,24.7757,False
60.15873,24.7757,False
60.16008,24.7757,False
60.16143,24.7757,False
60.16278,24.7757,False
60.16413,24.7757,False
60.16548,24.7757,False
60.16683,24.7757,False
60.16818,24.7757,False
60.16954,24.7757,False
60.17089,24.7757,False
60.17224,24.7757,False
60.17359,24.7757,False
60.17494,24.7757,False
60.17629,24.7757,False
60.17764,24.7757,False
60.17899,24.7757,False
60.18034,24.7757,False
60.18169,24.7757,False
60.18304,24.7757,False
60.1844,24.7757,False
60.18575,24.7757,False
60.1871,24.7757,False
60.18845,24.7757,False
60.1898,24.7757,False
60.19115,24.7757,False
60.1925,24.7757,False
60.19385,24.7757,False
60.1952,24.7757,False
60.19655,24.7757,False
60.1979,24.7757,False
60.19925,24.7757,False
60.20061,24.7757,False
60.20196,24.7757,False
60.20331,24.7757,False
60.20466,24.7757,False
60.20601,24.7757,False
60.20736,24.7757,False
60.20871,24.7757,False
60.21006,24.7757,False
60.21141,24.7757,False
60.21276,24.7757,False
60.21411,24.7757,False
60.21547,24.7757,False
60.21682,24.7757,False
60.21817,24.7757,False
60.21952,24.7757,False
60.22087,24.7757,False
60.22222,24.7757,False
60.22357,24.7757,False
60.22492,24.7757,False
60.22627,24.7757,False
60.22762,24.7757,False
60.22897,24.7757,False
60.23033,24.7757,False
60.23168,24.7757,False
60.23303,24.7757,False
60.23438,24.7757,False
60.23573,24.7757,False
60.23708,24.7757,False
60.23843,24.7757,False
60.23978,24.7757,False
60.24113,24.7757,False
60.24248,24.7757,False
60.24383,24.7757,False
60.24519,24.7757,False
60.24654,24.7757,False
60.24789,24.7757,False
60.24924,24.7757,False
60.25059,24.7757,False
60.25194,24.7757,False
60.25329,24.7757,False
60.25464,24.7757,False
60.25599,24.7757,False
60.25734,24.7757,False
60.25869,24.7757,False
60.26004,24.7757,False
60.2614,24.7757,False
60.26275,24.7757,False
60.2641,24.7757,False
60.26545,24.7757,False
60.13441,24.77842,False
60.13576,24.77842,True
60.13711,24.77842,False
60.13846,24.77842,True
60.13982,24.77842,True
60.14117,24.77842,True
60.14252,24.77842,True
60.14387,24.77842,True
60.14522,24.77842,True
60.14657,24.77842,True
60.14792,24.77842,True
60.14927,24.77842,True
60.15062,24.77842,True
60.15197,24.77842,True
60.15332,24.77842,True
60.15468,24.77842,True
60.15603,24.77842,False
60.15738,24.77842,False
60.15873,24.77842,False
60.16008,24.77842,False
60.16143,24.77842,False
60.16278,24.77842,False
60.16413,24.77842,False
60.16548,24.77842,False
60.16683,24.77842,False
60.16818,24.77842,False
60.16954,24.77842,False
60.17089,24.77842,False
60.17224,24.77842,False
60.17359,24.77842,False
60.17494,24.77842,False
60.17629,24.77842,False
60.17764,24.77842,False
60.17899,24.77842,False
60.18034,24.77842,False
60.18169,24.77842,False
60.18304,24.77842,False
60.1844,24.77842,False
60.18575,24.77842,False
60.1871,24.77842,False
60.18845,24.77842,False
60.1898,24.77842,False
60.19115,24.77842,False
60.1925,24.77842,False
60.19385,24.77842,False
60.1952,24.77842,False
60.19655,24.77842,False
60.1979,24.77842,False
60.19925,24.77842,False
60.20061,24.77842,False
60.20196,24.77842,False
60.20331,24.77842,False
60.20466,24.77842,False
60.20601,24.77842,False
60.20736,24.77842,False
60.20871,24.77842,False
60.21006,24.77842,False
60.21141,24.77842,False
60.21276,24.77842,False
60.21411,24.77842,False
60.21547,24.77842,False
60.21682,24.77842,False
60.21817,24.77842,False
60.21952,24.77842,False
60.22087,24.77842,False
60.22222,24.77842,False
60.22357,24.77842,False
60.22492,24.77842,False
60.22627,24.77842,False
60.22762,24.77842,False
60.22897,24.77842,False
60.23033,24.77842,False
60.23168,24.77842,False
60.23303,24.77842,False
60.23438,24.77842,False
60.23573,24.77842,False
60.23708,24.77842,False
60.23843,24.77842,False
60.23978,24.77842,False
60.24113,24.77842,False
60.24248,24.77842,False
60.24383,24.77842,False
60.24519,24.77842,False
60.24654,24.77842,False
60.24789,24.77842,False
60.24924,24.77842,False
60.25059,24.77842,False
60.25194,24.77842,False
60.25329,24.77842,False
60.25464,24.77842,False
60.25599,24.77842,False
60.25734,24.77842,False
60.25869,24.77842,False
60.26004,24.77842,False
60.2614,24.77842,False
60.26275,24.77842,False
60.2641,24.77842,False
60.26545,24.77842,False
60.13441,24.78113,False
60.13576,24.78113,False
60.13711,24.78113,True
60.13846,24.78113,True
60.13982,24.78113,True
60.14117,24.78113,True
60.14252,24.78113,True
60.14387,24.78113,True
60.14522,24.78113,True
60.14657,24.78113,True
60.14792,24.78113,True
60.14927,24.78113,True
60.15062,24.78113,True
60.15197,24.78113,True
60.15332,24.78113,True
60.15468,24.78113,True
60.15603,24.78113,False
60.15738,24.78113,False
60.15873,24.78113,False
60.16008,24.78113,False
60.16143,24.78113,False
60.16278,24.78113,False
60.16413,24.78113,False
60.16548,24.78113,False
60.16683,24.78113,False
60.16818,24.78113,False
60.16954,24.78113,False
60.17089,24.78113,False
60.17224,24.78113,False
60.17359,24.78113,False
60.17494,24.78113,False
60.17629,24.78113,False
60.17764,24.78113,False
60.17899,24.78113,False
60.18034,24.78113,False
60.18169,24.78113,False
60.18304,24.78113,False
60.1844,24.78113,False
60.18575,24.78113,False
60.1871,24.78113,False
60.18845,24.78113,False
60.1898,24.78113,False
60.19115,24.78113,False
60.1925,24.78113,False
60.19385,24.78113,False
60.1952,24.78113,False
60.19655,24.78113,False
60.1979,24.78113,False
60.19925,24.78113,False
60.20061,24.78113,False
60.20196,24.78113,False
60.20331,24.78113,False
60.20466,24.78113,False
60.20601,24.78113,False
60.20736,24.78113,False
60.20871,24.78113,False
60.21006,24.78113,False
60.21141,24.78113,False
60.21276,24.78113,False
60.21411,24.78113,False
60.21547,24.78113,False
60.21682,24.78113,False
60.21817,24.78113,False
60.21952,24.78113,False
60.22087,24.78113,False
60.22222,24.78113,False
60.22357,24.78113,False
60.22492,24.78113,False
60.22627,24.78113,False
60.22762,24.78113,False
60.22897,24.78113,False
60.23033,24.78113,False
60.23168,24.78113,False
60.23303,24.78113,False
60.23438,24.78113,False
60.23573,24.78113,False
60.23708,24.78113,False
60.23843,24.78113,False
60.23978,24.78113,False
60.24113,24.78113,False
60.24248,24.78113,False
60.24383,24.78113,False
60.24519,24.78113,False
60.24654,24.78113,False
60.24789,24.78113,False
60.24924,24.78113,False
60.25059,24.78113,False
60.25194,24.78113,False
60.25329,24.78113,False
60.25464,24.78113,False
60.25599,24.78113,False
60.25734,24.78113,False
60.25869,24.78113,False
60.26004,24.78113,False
60.2614,24.78113,False
60.26275,24.78113,False
60.2641,24.78113,False
60.26545,24.78113,False
60.13441,24.78385,False
60.13576,24.78385,False
60.13711,24.78385,True
60.13846,24.78385,True
60.13982,24.78385,True
60.14117,24.78385,True
60.14252,24.78385,True
60.14387,24.78385,True
60.14522,24.78385,True
60.14657,24.78385,True
60.14792,24.78385,True
60.14927,24.78385,True
60.15062,24.78385,True
60.15197,24.78385,True
60.15332,24.78385,True
60.15468,24.78385,True
60.15603,24.78385,True
60.15738,24.78385,False
60.15873,24.78385,False
60.16008,24.78385,False
60.16143,24.78385,False
60.16278,24.78385,False
60.16413,24.78385,False
60.16548,24.78385,False
60.16683,24.78385,False
60.16818,24.78385,False
60.16954,24.78385,False
60.17089,24.78385,False
60.17224,24.78385,False
60.17359,24.78385,False
60.17494,24.78385,False
60.17629,24.78385,False
60.17764,24.78385,False
60.17899,24.78385,False
60.18034,24.78385,False
60.18169,24.78385,False
60.18304,24.78385,False
60.1844,24.78385,False
60.18575,24.78385,False
60.1871,24.78385,False
60.18845,24.78385,False
60.1898,24.78385,False
60.19115,24.78385,False
60.1925,24.78385,False
60.19385,24.78385,False
60.1952,24.78385,False
60.19655,24.78385,False
60.1979,24.78385,False
60.19925,24.78385,False
60.20061,24.78385,False
60.20196,24.78385,False
60.20331,24.78385,False
60.20466,24.78385,False
60.20601,24.78385,False
60.20736,24.78385,False
60.20871,24.78385,False
60.21006,24.78385,False
60.21141,24.78385,False
60.21276,24.78385,False
60.21411,24.78385,False
60.21547,24.78385,False
60.21682,24.78385,False
60.21817,24.78385,False
60.21952,24.78385,False
60.22087,24.78385,False
60.22222,24.78385,False
60.22357,24.78385,False
60.22492,24.78385,False
60.22627,24.78385,False
60.22762,24.78385,False
60.22897,24.78385,False
60.23033,24.78385,False
60.23168,24.78385,False
60.23303,24.78385,False
60.23438,24.78385,False
60.23573,24.78385,False
60.23708,24.78385,False
60.23843,24.78385,False
60.23978,24.78385,False
60.24113,24.78385,False
60.24248,24.78385,False
60.24383,24.78385,False
60.24519,24.78385,False
60.24654,24.78385,False
60.24789,24.78385,False
60.24924,24.78385,False
60.25059,24.78385,False
60.25194,24.78385,False
60.25329,24.78385,False
60.25464,24.78385,False
60.25599,24.78385,False
