Lon,Lat
24.66975203985345,60.197903957607416
24.66975203985345,60.19925484835356
24.66975203985345,60.20060573909971
24.66975203985345,60.20195662984585
24.66975203985345,60.203307520592
24.66975203985345,60.204658411338144
24.66975203985345,60.20600930208429
24.66975203985345,60.207360192830436
24.66975203985345,60.20871108357658
24.66975203985345,60.21006197432273
24.66975203985345,60.21141286506887
24.66975203985345,60.21276375581502
24.66975203985345,60.214114646561164
24.66975203985345,60.21546553730731
24.66975203985345,60.216816428053455
24.66975203985345,60.2181673187996
24.66975203985345,60.21951820954575
24.66975203985345,60.22086910029189
24.66975203985345,60.22221999103804
24.66975203985345,60.223570881784184
24.66975203985345,60.22492177253033
24.66975203985345,60.226272663276475
24.66975203985345,60.22762355402262
24.66975203985345,60.22897444476877
24.66975203985345,60.23032533551491
24.66975203985345,60.23167622626106
24.66975203985345,60.233027117007204
24.66975203985345,60.23437800775335
24.66975203985345,60.235728898499495
24.66975203985345,60.23707978924564
24.66975203985345,60.23843067999179
24.66975203985345,60.23978157073793
24.66975203985345,60.24113246148408
24.66975203985345,60.242483352230224
24.66975203985345,60.24383424297637
24.66975203985345,60.245185133722515
24.66975203985345,60.24653602446866
24.66975203985345,60.247886915214806
24.66975203985345,60.24923780596095
24.66975203985345,60.2505886967071
24.66975203985345,60.25193958745324
24.66975203985345,60.25329047819939
24.66975203985345,60.254641368945535
24.66975203985345,60.25599225969168
24.66975203985345,60.257343150437826
24.66975203985345,60.25869404118397
24.66975203985345,60.26004493193012
24.66975203985345,60.26139582267626
24.66975203985345,60.26274671342241
24.66975203985345,60.264097604168555
24.66975203985345,60.2654484949147
24.672468616703267,60.13441209253857
24.672468616703267,60.135762983284714
24.672468616703267,60.13711387403086
24.672468616703267,60.138464764777005
24.672468616703267,60.13981565552315
24.672468616703267,60.1411665462693
24.672468616703267,60.14251743701544
24.672468616703267,60.14386832776159
24.672468616703267,60.145219218507734
24.672468616703267,60.14657010925388
24.672468616703267,60.147921000000025
24.672468616703267,60.14927189074617
24.672468616703267,60.15062278149232
24.672468616703267,60.15197367223846
24.672468616703267,60.15332456298461
24.672468616703267,60.15467545373075
24.672468616703267,60.1560263444769
24.672468616703267,60.157377235223045
24.672468616703267,60.15872812596919
24.672468616703267,60.160079016715336
24.672468616703267,60.16142990746148
24.672468616703267,60.16278079820763
24.672468616703267,60.16413168895377
24.672468616703267,60.16548257969992
24.672468616703267,60.166833470446065
24.672468616703267,60.16818436119221
24.672468616703267,60.169535251938356
24.672468616703267,60.1708861426845
24.672468616703267,60.17223703343065
24.672468616703267,60.17358792417679
24.672468616703267,60.17493881492294
24.672468616703267,60.176289705669085
24.672468616703267,60.17764059641523
24.672468616703267,60.178991487161376
24.672468616703267,60.18034237790752
24.672468616703267,60.18169326865367
24.672468616703267,60.18304415939981
24.672468616703267,60.18439505014596
24.672468616703267,60.185745940892104
24.672468616703267,60.18709683163825
24.672468616703267,60.188447722384396
24.672468616703267,60.18979861313054
24.672468616703267,60.19114950387669
24.672468616703267,60.19250039462283
24.672468616703267,60.19385128536898
24.672468616703267,60.195202176115124
24.672468616703267,60.19655306686127
24.672468616703267,60.197903957607416
24.672468616703267,60.19925484835356
24.672468616703267,60.20060573909971
24.672468616703267,60.20195662984585
24.672468616703267,60.203307520592
24.672468616703267,60.204658411338144
24.672468616703267,60.20600930208429
24.672468616703267,60.207360192830436
24.672468616703267,60.20871108357658
24.672468616703267,60.21006197432273
24.672468616703267,60.21141286506887
24.672468616703267,60.21276375581502
24.672468616703267,60.214114646561164
24.672468616703267,60.21546553730731
24.672468616703267,60.216816428053455
24.672468616703267,60.2181673187996
24.672468616703267,60.21951820954575
24.672468616703267,60.22086910029189
24.672468616703267,60.22221999103804
24.672468616703267,60.223570881784184
24.672468616703267,60.22492177253033
24.672468616703267,60.226272663276475
24.672468616703267,60.22762355402262
24.672468616703267,60.22897444476877
24.672468616703267,60.23032533551491
24.672468616703267,60.23167622626106
24.672468616703267,60.233027117007204
24.672468616703267,60.23437800775335
24.672468616703267,60.235728898499495
24.672468616703267,60.23707978924564
24.672468616703267,60.23843067999179
24.672468616703267,60.23978157073793
24.672468616703267,60.24113246148408
24.672468616703267,60.242483352230224
24.672468616703267,60.24383424297637
24.672468616703267,60.245185133722515
24.672468616703267,60.24653602446866
24.672468616703267,60.247886915214806
24.672468616703267,60.24923780596095
24.672468616703267,60.2505886967071
24.672468616703267,60.25193958745324
24.672468616703267,60.25329047819939
24.672468616703267,60.254641368945535
24.672468616703267,60.25599225969168
24.672468616703267,60.257343150437826
24.672468616703267,60.25869404118397
24.672468616703267,60.26004493193012
24.672468616703267,60.26139582267626
24.672468616703267,60.26274671342241
24.672468616703267,60.264097604168555
24.672468616703267,60.2654484949147
24.675185193553084,60.13441209253857
24.675185193553084,60.135762983284714
24.675185193553084,60.13711387403086
24.675185193553084,60.138464764777005
24.675185193553084,60.13981565552315
24.675185193553084,60.1411665462693
24.675185193553084,60.14251743701544
24.675185193553084,60.14386832776159
24.675185193553084,60.145219218507734
24.675185193553084,60.14657010925388
24.675185193553084,60.147921000000025
24.675185193553084,60.14927189074617
24.675185193553084,60.15062278149232
24.675185193553084,60.15197367223846
24.675185193553084,60.15332456298461
24.675185193553084,60.15467545373075
24.675185193553084,60.1560263444769
24.675185193553084,60.157377235223045
24.675185193553084,60.15872812596919
24.675185193553084,60.160079016715336
24.675185193553084,60.16142990746148
24.675185193553084,60.16278079820763
24.675185193553084,60.16413168895377
24.675185193553084,60.16548257969992
24.675185193553084,60.166833470446065
24.675185193553084,60.16818436119221
24.675185193553084,60.169535251938356
24.675185193553084,60.1708861426845
24.675185193553084,60.17223703343065
24.675185193553084,60.17358792417679
24.675185193553084,60.17493881492294
24.675185193553084,60.176289705669085
24.675185193553084,60.17764059641523
24.675185193553084,60.178991487161376
24.675185193553084,60.18034237790752
24.675185193553084,60.18169326865367
24.675185193553084,60.18304415939981
24.675185193553084,60.18439505014596
24.675185193553084,60.185745940892104
24.675185193553084,60.18709683163825
24.675185193553084,60.188447722384396
24.675185193553084,60.18979861313054
24.675185193553084,60.19114950387669
24.675185193553084,60.19250039462283
24.675185193553084,60.19385128536898
24.675185193553084,60.195202176115124
24.675185193553084,60.19655306686127
24.675185193553084,60.197903957607416
24.675185193553084,60.19925484835356
24.675185193553084,60.20060573909971
24.675185193553084,60.20195662984585
24.675185193553084,60.203307520592
24.675185193553084,60.204658411338144
24.675185193553084,60.20600930208429
24.675185193553084,60.207360192830436
24.675185193553084,60.20871108357658
24.675185193553084,60.21006197432273
24.675185193553084,60.21141286506887
24.675185193553084,60.21276375581502
24.675185193553084,60.214114646561164
24.675185193553084,60.21546553730731
24.675185193553084,60.216816428053455
24.675185193553084,60.2181673187996
24.675185193553084,60.21951820954575
24.675185193553084,60.22086910029189
24.675185193553084,60.22221999103804
24.675185193553084,60.223570881784184
24.675185193553084,60.22492177253033
24.675185193553084,60.226272663276475
24.675185193553084,60.22762355402262
24.675185193553084,60.22897444476877
24.675185193553084,60.23032533551491
24.675185193553084,60.23167622626106
24.675185193553084,60.233027117007204
24.675185193553084,60.23437800775335
24.675185193553084,60.235728898499495
24.675185193553084,60.23707978924564
24.675185193553084,60.23843067999179
24.675185193553084,60.23978157073793
24.675185193553084,60.24113246148408
24.675185193553084,60.242483352230224
24.675185193553084,60.24383424297637
24.675185193553084,60.245185133722515
24.675185193553084,60.24653602446866
24.675185193553084,60.247886915214806
24.675185193553084,60.24923780596095
24.675185193553084,60.2505886967071
24.675185193553084,60.25193958745324
24.675185193553084,60.25329047819939
24.675185193553084,60.254641368945535
24.675185193553084,60.25599225969168
24.675185193553084,60.257343150437826
24.675185193553084,60.25869404118397
24.675185193553084,60.26004493193012
24.675185193553084,60.26139582267626
24.675185193553084,60.26274671342241
24.675185193553084,60.264097604168555
24.675185193553084,60.2654484949147
24.6779017704029,60.13441209253857
24.6779017704029,60.135762983284714
24.6779017704029,60.13711387403086
24.6779017704029,60.138464764777005
24.6779017704029,60.13981565552315
24.6779017704029,60.1411665462693
24.6779017704029,60.14251743701544
24.6779017704029,60.14386832776159
24.6779017704029,60.145219218507734
24.6779017704029,60.14657010925388
24.6779017704029,60.147921000000025
24.6779017704029,60.14927189074617
24.6779017704029,60.15062278149232
24.6779017704029,60.15197367223846
24.6779017704029,60.15332456298461
24.6779017704029,60.15467545373075
24.6779017704029,60.1560263444769
24.6779017704029,60.157377235223045
24.6779017704029,60.15872812596919
24.6779017704029,60.160079016715336
24.6779017704029,60.16142990746148
24.6779017704029,60.16278079820763
24.6779017704029,60.16413168895377
24.6779017704029,60.16548257969992
24.6779017704029,60.166833470446065
24.6779017704029,60.16818436119221
24.6779017704029,60.169535251938356
24.6779017704029,60.1708861426845
24.6779017704029,60.17223703343065
24.6779017704029,60.17358792417679
24.6779017704029,60.17493881492294
24.6779017704029,60.176289705669085
24.6779017704029,60.17764059641523
24.6779017704029,60.178991487161376
24.6779017704029,60.18034237790752
24.6779017704029,60.18169326865367
24.6779017704029,60.18304415939981
24.6779017704029,60.18439505014596
24.6779017704029,60.185745940892104
24.6779017704029,60.18709683163825
24.6779017704029,60.188447722384396
24.6779017704029,60.18979861313054
24.6779017704029,60.19114950387669
24.6779017704029,60.19250039462283
24.6779017704029,60.19385128536898
24.6779017704029,60.195202176115124
24.6779017704029,60.19655306686127
24.6779017704029,60.197903957607416
24.6779017704029,60.19925484835356
24.6779017704029,60.20060573909971
24.6779017704029,60.20195662984585
24.6779017704029,60.203307520592
24.6779017704029,60.204658411338144
24.6779017704029,60.20600930208429
24.6779017704029,60.207360192830436
24.6779017704029,60.20871108357658
24.6779017704029,60.21006197432273
24.6779017704029,60.21141286506887
24.6779017704029,60.21276375581502
24.6779017704029,60.214114646561164
24.6779017704029,60.21546553730731
24.6779017704029,60.216816428053455
24.6779017704029,60.2181673187996
24.6779017704029,60.21951820954575
24.6779017704029,60.22086910029189
24.6779017704029,60.22221999103804
24.6779017704029,60.223570881784184
24.6779017704029,60.22492177253033
24.6779017704029,60.226272663276475
24.6779017704029,60.22762355402262
24.6779017704029,60.22897444476877
24.6779017704029,60.23032533551491
24.6779017704029,60.23167622626106
24.6779017704029,60.233027117007204
24.6779017704029,60.23437800775335
24.6779017704029,60.235728898499495
24.6779017704029,60.23707978924564
24.6779017704029,60.23843067999179
24.6779017704029,60.23978157073793
24.6779017704029,60.24113246148408
24.6779017704029,60.242483352230224
24.6779017704029,60.24383424297637
24.6779017704029,60.245185133722515
24.6779017704029,60.24653602446866
24.6779017704029,60.247886915214806
24.6779017704029,60.24923780596095
24.6779017704029,60.2505886967071
24.6779017704029,60.25193958745324
24.6779017704029,60.25329047819939
24.6779017704029,60.254641368945535
24.6779017704029,60.25599225969168
24.6779017704029,60.257343150437826
24.6779017704029,60.25869404118397
24.6779017704029,60.26004493193012
24.6779017704029,60.26139582267626
24.6779017704029,60.26274671342241
24.6779017704029,60.264097604168555
24.6779017704029,60.2654484949147
24.680618347252718,60.13441209253857
24.680618347252718,60.135762983284714
24.680618347252718,60.13711387403086
24.680618347252718,60.138464764777005
24.680618347252718,60.13981565552315
24.680618347252718,60.1411665462693
24.680618347252718,60.14251743701544
24.680618347252718,60.14386832776159
24.680618347252718,60.145219218507734
24.680618347252718,60.14657010925388
24.680618347252718,60.147921000000025
24.680618347252718,60.14927189074617
24.680618347252718,60.15062278149232
24.680618347252718,60.15197367223846
24.680618347252718,60.15332456298461
24.680618347252718,60.15467545373075
24.680618347252718,60.1560263444769
24.680618347252718,60.157377235223045
24.680618347252718,60.15872812596919
24.680618347252718,60.160079016715336
24.680618347252718,60.16142990746148
24.680618347252718,60.16278079820763
24.680618347252718,60.16413168895377
24.680618347252718,60.16548257969992
24.680618347252718,60.166833470446065
24.680618347252718,60.16818436119221
24.680618347252718,60.169535251938356
24.680618347252718,60.1708861426845
24.680618347252718,60.17223703343065
24.680618347252718,60.17358792417679
24.680618347252718,60.17493881492294
24.680618347252718,60.176289705669085
24.680618347252718,60.17764059641523
24.680618347252718,60.178991487161376
24.680618347252718,60.18034237790752
24.680618347252718,60.18169326865367
24.680618347252718,60.18304415939981
24.680618347252718,60.18439505014596
24.680618347252718,60.185745940892104
24.680618347252718,60.18709683163825
24.680618347252718,60.188447722384396
24.680618347252718,60.18979861313054
24.680618347252718,60.19114950387669
24.680618347252718,60.19250039462283
24.680618347252718,60.19385128536898
24.680618347252718,60.195202176115124
24.680618347252718,60.19655306686127
24.680618347252718,60.197903957607416
24.680618347252718,60.19925484835356
24.680618347252718,60.20060573909971
24.680618347252718,60.20195662984585
24.680618347252718,60.203307520592
24.680618347252718,60.204658411338144
24.680618347252718,60.20600930208429
24.680618347252718,60.207360192830436
24.680618347252718,60.20871108357658
24.680618347252718,60.21006197432273
24.680618347252718,60.21141286506887
24.680618347252718,60.21276375581502
24.680618347252718,60.214114646561164
24.680618347252718,60.21546553730731
24.680618347252718,60.216816428053455
24.680618347252718,60.2181673187996
24.680618347252718,60.21951820954575
24.680618347252718,60.22086910029189
24.680618347252718,60.22221999103804
24.680618347252718,60.223570881784184
24.680618347252718,60.22492177253033
24.680618347252718,60.226272663276475
24.680618347252718,60.22762355402262
24.680618347252718,60.22897444476877
24.680618347252718,60.23032533551491
24.680618347252718,60.23167622626106
24.680618347252718,60.233027117007204
24.680618347252718,60.23437800775335
24.680618347252718,60.235728898499495
24.680618347252718,60.23707978924564
24.680618347252718,60.23843067999179
24.680618347252718,60.23978157073793
24.680618347252718,60.24113246148408
24.680618347252718,60.242483352230224
24.680618347252718,60.24383424297637
24.680618347252718,60.245185133722515
24.680618347252718,60.24653602446866
24.680618347252718,60.247886915214806
24.680618347252718,60.24923780596095
24.680618347252718,60.2505886967071
24.680618347252718,60.25193958745324
24.680618347252718,60.25329047819939
24.680618347252718,60.254641368945535
24.680618347252718,60.25599225969168
24.680618347252718,60.257343150437826
24.680618347252718,60.25869404118397
24.680618347252718,60.26004493193012
24.680618347252718,60.26139582267626
24.680618347252718,60.26274671342241
24.680618347252718,60.264097604168555
24.680618347252718,60.2654484949147
24.683334924102535,60.13441209253857
24.683334924102535,60.135762983284714
24.683334924102535,60.13711387403086
24.683334924102535,60.138464764777005
24.683334924102535,60.13981565552315
24.683334924102535,60.1411665462693
24.683334924102535,60.14251743701544
24.683334924102535,60.14386832776159
24.683334924102535,60.145219218507734
24.683334924102535,60.14657010925388
24.683334924102535,60.147921000000025
24.683334924102535,60.14927189074617
24.683334924102535,60.15062278149232
24.683334924102535,60.15197367223846
24.683334924102535,60.15332456298461
24.683334924102535,60.15467545373075
24.683334924102535,60.1560263444769
24.683334924102535,60.157377235223045
24.683334924102535,60.15872812596919
24.683334924102535,60.160079016715336
24.683334924102535,60.16142990746148
24.683334924102535,60.16278079820763
24.683334924102535,60.16413168895377
24.683334924102535,60.16548257969992
24.683334924102535,60.166833470446065
24.683334924102535,60.16818436119221
24.683334924102535,60.169535251938356
24.683334924102535,60.1708861426845
24.683334924102535,60.17223703343065
24.683334924102535,60.17358792417679
24.683334924102535,60.17493881492294
24.683334924102535,60.176289705669085
24.683334924102535,60.17764059641523
24.683334924102535,60.178991487161376
24.683334924102535,60.18034237790752
24.683334924102535,60.18169326865367
24.683334924102535,60.18304415939981
24.683334924102535,60.18439505014596
24.683334924102535,60.185745940892104
24.683334924102535,60.18709683163825
24.683334924102535,60.188447722384396
24.683334924102535,60.18979861313054
24.683334924102535,60.19114950387669
24.683334924102535,60.19250039462283
24.683334924102535,60.19385128536898
24.683334924102535,60.195202176115124
24.683334924102535,60.19655306686127
24.683334924102535,60.197903957607416
24.683334924102535,60.19925484835356
24.683334924102535,60.20060573909971
24.683334924102535,60.20195662984585
24.683334924102535,60.203307520592
24.683334924102535,60.204658411338144
24.683334924102535,60.20600930208429
24.683334924102535,60.207360192830436
24.683334924102535,60.20871108357658
24.683334924102535,60.21006197432273
24.683334924102535,60.21141286506887
24.683334924102535,60.21276375581502
24.683334924102535,60.214114646561164
24.683334924102535,60.21546553730731
24.683334924102535,60.216816428053455
24.683334924102535,60.2181673187996
24.683334924102535,60.21951820954575
24.683334924102535,60.22086910029189
24.683334924102535,60.22221999103804
24.683334924102535,60.223570881784184
24.683334924102535,60.22492177253033
24.683334924102535,60.226272663276475
24.683334924102535,60.22762355402262
24.683334924102535,60.22897444476877
24.683334924102535,60.23032533551491
24.683334924102535,60.23167622626106
24.683334924102535,60.233027117007204
24.683334924102535,60.23437800775335
24.683334924102535,60.235728898499495
24.683334924102535,60.23707978924564
24.683334924102535,60.23843067999179
24.683334924102535,60.23978157073793
24.683334924102535,60.24113246148408
24.683334924102535,60.242483352230224
24.683334924102535,60.24383424297637
24.683334924102535,60.245185133722515
24.683334924102535,60.24653602446866
24.683334924102535,60.247886915214806
24.683334924102535,60.24923780596095
24.683334924102535,60.2505886967071
24.683334924102535,60.25193958745324
24.683334924102535,60.25329047819939
24.683334924102535,60.254641368945535
24.683334924102535,60.25599225969168
24.683334924102535,60.257343150437826
24.683334924102535,60.25869404118397
24.683334924102535,60.26004493193012
24.683334924102535,60.26139582267626
24.683334924102535,60.26274671342241
24.683334924102535,60.264097604168555
24.683334924102535,60.2654484949147
24.686051500952352,60.13441209253857
24.686051500952352,60.135762983284714
24.686051500952352,60.13711387403086
24.686051500952352,60.138464764777005
24.686051500952352,60.13981565552315
24.686051500952352,60.1411665462693
24.686051500952352,60.14251743701544
24.686051500952352,60.14386832776159
24.686051500952352,60.145219218507734
24.686051500952352,60.14657010925388
24.686051500952352,60.147921000000025
24.686051500952352,60.14927189074617
24.686051500952352,60.15062278149232
24.686051500952352,60.15197367223846
24.686051500952352,60.15332456298461
24.686051500952352,60.15467545373075
24.686051500952352,60.1560263444769
24.686051500952352,60.157377235223045
24.686051500952352,60.15872812596919
24.686051500952352,60.160079016715336
24.686051500952352,60.16142990746148
24.686051500952352,60.16278079820763
24.686051500952352,60.16413168895377
24.686051500952352,60.16548257969992
24.686051500952352,60.166833470446065
24.686051500952352,60.16818436119221
24.686051500952352,60.169535251938356
24.686051500952352,60.1708861426845
24.686051500952352,60.17223703343065
24.686051500952352,60.17358792417679
24.686051500952352,60.17493881492294
24.686051500952352,60.176289705669085
24.686051500952352,60.17764059641523
24.686051500952352,60.178991487161376
24.686051500952352,60.18034237790752
24.686051500952352,60.18169326865367
24.686051500952352,60.18304415939981
24.686051500952352,60.18439505014596
24.686051500952352,60.185745940892104
24.686051500952352,60.18709683163825
24.686051500952352,60.188447722384396
24.686051500952352,60.18979861313054
24.686051500952352,60.19114950387669
24.686051500952352,60.19250039462283
24.686051500952352,60.19385128536898
24.686051500952352,60.195202176115124
24.686051500952352,60.19655306686127
24.686051500952352,60.197903957607416
24.686051500952352,60.19925484835356
24.686051500952352,60.20060573909971
24.686051500952352,60.20195662984585
24.686051500952352,60.203307520592
24.686051500952352,60.204658411338144
24.686051500952352,60.20600930208429
24.686051500952352,60.207360192830436
24.686051500952352,60.20871108357658
24.686051500952352,60.21006197432273
24.686051500952352,60.21141286506887
24.686051500952352,60.21276375581502
24.686051500952352,60.214114646561164
24.686051500952352,60.21546553730731
24.686051500952352,60.216816428053455
24.686051500952352,60.2181673187996
24.686051500952352,60.21951820954575
24.686051500952352,60.22086910029189
24.686051500952352,60.22221999103804
24.686051500952352,60.223570881784184
24.686051500952352,60.22492177253033
24.686051500952352,60.226272663276475
24.686051500952352,60.22762355402262
24.686051500952352,60.22897444476877
24.686051500952352,60.23032533551491
24.686051500952352,60.23167622626106
24.686051500952352,60.233027117007204
24.686051500952352,60.23437800775335
24.686051500952352,60.235728898499495
24.686051500952352,60.23707978924564
24.686051500952352,60.23843067999179
24.686051500952352,60.23978157073793
24.686051500952352,60.24113246148408
24.686051500952352,60.242483352230224
24.686051500952352,60.24383424297637
24.686051500952352,60.245185133722515
24.686051500952352,60.24653602446866
24.686051500952352,60.247886915214806
24.686051500952352,60.24923780596095
24.686051500952352,60.2505886967071
24.686051500952352,60.25193958745324
24.686051500952352,60.25329047819939
24.686051500952352,60.254641368945535
24.686051500952352,60.25599225969168
24.686051500952352,60.257343150437826
24.686051500952352,60.25869404118397
24.686051500952352,60.26004493193012
24.686051500952352,60.26139582267626
24.686051500952352,60.26274671342241
24.686051500952352,60.264097604168555
24.686051500952352,60.2654484949147
24.68876807780217,60.13441209253857
24.68876807780217,60.135762983284714
24.68876807780217,60.13711387403086
24.68876807780217,60.138464764777005
24.68876807780217,60.13981565552315
24.68876807780217,60.1411665462693
24.68876807780217,60.14251743701544
24.68876807780217,60.14386832776159
24.68876807780217,60.145219218507734
24.68876807780217,60.14657010925388
24.68876807780217,60.147921000000025
24.68876807780217,60.14927189074617
24.68876807780217,60.15062278149232
24.68876807780217,60.15197367223846
24.68876807780217,60.15332456298461
24.68876807780217,60.15467545373075
24.68876807780217,60.1560263444769
24.68876807780217,60.157377235223045
24.68876807780217,60.15872812596919
24.68876807780217,60.160079016715336
24.68876807780217,60.16142990746148
24.68876807780217,60.16278079820763
24.68876807780217,60.16413168895377
24.68876807780217,60.16548257969992
24.68876807780217,60.166833470446065
24.68876807780217,60.16818436119221
24.68876807780217,60.169535251938356
24.68876807780217,60.1708861426845
24.68876807780217,60.17223703343065
24.68876807780217,60.17358792417679
24.68876807780217,60.17493881492294
24.68876807780217,60.176289705669085
24.68876807780217,60.17764059641523
24.68876807780217,60.178991487161376
24.68876807780217,60.18034237790752
24.68876807780217,60.18169326865367
24.68876807780217,60.18304415939981
24.68876807780217,60.18439505014596
24.68876807780217,60.185745940892104
24.68876807780217,60.18709683163825
24.68876807780217,60.188447722384396
24.68876807780217,60.18979861313054
24.68876807780217,60.19114950387669
24.68876807780217,60.19250039462283
24.68876807780217,60.19385128536898
24.68876807780217,60.195202176115124
24.68876807780217,60.19655306686127
24.68876807780217,60.197903957607416
24.68876807780217,60.19925484835356
24.68876807780217,60.20060573909971
24.68876807780217,60.20195662984585
24.68876807780217,60.203307520592
24.68876807780217,60.204658411338144
24.68876807780217,60.20600930208429
24.68876807780217,60.207360192830436
24.68876807780217,60.20871108357658
24.68876807780217,60.21006197432273
24.68876807780217,60.21141286506887
24.68876807780217,60.21276375581502
24.68876807780217,60.214114646561164
24.68876807780217,60.21546553730731
24.68876807780217,60.216816428053455
24.68876807780217,60.2181673187996
24.68876807780217,60.21951820954575
24.68876807780217,60.22086910029189
24.68876807780217,60.22221999103804
24.68876807780217,60.223570881784184
24.68876807780217,60.22492177253033
24.68876807780217,60.226272663276475
24.68876807780217,60.22762355402262
24.68876807780217,60.22897444476877
24.68876807780217,60.23032533551491
24.68876807780217,60.23167622626106
24.68876807780217,60.233027117007204
24.68876807780217,60.23437800775335
24.68876807780217,60.235728898499495
24.68876807780217,60.23707978924564
24.68876807780217,60.23843067999179
24.68876807780217,60.23978157073793
24.68876807780217,60.24113246148408
24.68876807780217,60.242483352230224
24.68876807780217,60.24383424297637
24.68876807780217,60.245185133722515
24.68876807780217,60.24653602446866
24.68876807780217,60.247886915214806
24.68876807780217,60.24923780596095
24.68876807780217,60.2505886967071
24.68876807780217,60.25193958745324
24.68876807780217,60.25329047819939
24.68876807780217,60.254641368945535
