,nearest_node_index,Lat,Lon
171,29915659,60.19164687919301,25.06118417092495
172,6043670456,60.20207298671284,25.060046596074795
173,284621917,60.187998177032696,25.015391648483803
174,303813904,60.20899759942336,25.0867821055208
175,247335728,60.17806592826971,24.958452215046275
176,27374371,60.18588749805257,25.00601922389024
177,1478960607,60.23030192663912,24.998533819860555
178,5521288992,60.22421214100464,24.98860011548657
179,435773107,60.217214807977534,24.98442007835869
180,254882357,60.22408646778726,25.075395792228694
181,408551180,60.23178406584145,24.978138919040457
182,1165814775,60.23033717886547,25.04356806988234
183,419816407,60.172673,24.726025
184,245926562,60.1637,24.790132
185,723088640,60.21985096601641,25.077470244052627
186,2462079328,60.21825196984328,25.05910387617357
187,25586630,60.22356519670723,25.0654218381558
188,3238092849,60.21249416558419,25.08232209439382
189,1372260497,60.1618359,24.9368179
190,25291549,60.16345894291,24.94177084206
191,6854023105,60.185922,24.979739
192,237415398,60.164088,24.9225658
193,1382644825,60.174063715,24.92822758053
194,25292484,60.1631032,24.94596
195,8856750691,60.1673332,24.9357851
196,472634743,60.155309,24.9591271
197,295946139,60.1713589074265,24.9318975121428
198,292727238,60.166890083486,24.9442610720753
199,60456094,60.16723083051,24.94746581951
200,7884194193,60.190857,24.956262
201,1528618201,60.1831601181109,24.9551952848703
202,344718239,60.156817,24.8850653
203,6857815953,60.15352968178976,24.93125406706023
204,1005727530,60.1622251,24.9297099
205,148927904,60.1733331557525,24.907670424697
206,1311879293,60.15066,24.8812502
207,313621069,60.1934696,24.905889
208,1382330400,60.1619311,24.9214896
209,6209798359,60.1894025,24.9205978
210,413563901,60.1618133723859,24.9065572669725
211,1373239468,60.15544479382098,24.95029288969032
212,1372441183,60.16568,24.931422
213,3187253059,60.1686095,24.9305373
214,314739065,60.168384,24.9583814
215,60281123,60.1739641,24.9329875
216,25472983,60.1581892,24.9449274
217,1526016510,60.1842833,24.9526763
218,299983620,60.1650171805,24.94947287873
219,295301120,60.1711591,24.924961
220,4747028875,60.1712579,24.9374279
221,269679262,60.1989402,24.9012997
222,414567545,60.2034735,24.8989297
223,1525450291,60.1882752174,24.95597593163
224,1379432939,60.160959094315416,24.95634747175871
225,368326760,60.1658121,24.927021
226,281702388,60.16957343209,24.92659049777
227,8734410226,60.150395628620245,24.915862667368163
228,6329449911,60.1690724,24.9394195
229,523290677,60.1680998,24.9220763
230,259610954,60.1647545,24.9674861
231,33750125,60.1498127,24.8861094
232,163967673,60.1678703,24.9755341
233,1517196510,60.1878352,24.9180102
234,1371731181,60.1700420359,24.93460698
235,379020121,60.1845055,24.9249741
236,7679183115,60.1600875931318,24.9340656851357
237,4435014128,60.16986222858,24.9481463998
238,270370931,60.1708236,24.9425268
239,277399036,60.1706061,24.9397601
240,1375809913,60.17110664588,24.95555819284
241,242546461,60.16478138043,24.90096080349
242,1383871001,60.1731473,24.9224112
243,288554596,60.1691278,24.9526414
244,1379387204,60.1579483,24.9362853
245,1516623784,60.183164,24.9441949
246,4874887644,60.156838,24.920661
247,282955642,60.1775598,24.9283272
248,1387103457,60.1791231,24.9249114
249,1516564079,60.1892172,24.9292286
250,264013731,60.1674573,24.9510227
251,314734493,60.165343,24.953535
252,292859324,60.1652883,24.9391499
253,247359926,60.1609859,24.9417758
254,1202094673,60.193486,24.9487524
255,1520422046,60.202539,24.922458
256,412369351,60.199151,24.924873
257,3460269368,60.20499,24.918419
258,25005737,60.20969562580255,24.868739477207995
259,172984232,60.2024393,24.9054609
260,111521585,60.21107529627341,24.881660254358646
261,877074024,60.22493036511101,24.972819375145058
262,791913530,60.1799061407845,24.9825269338027
263,266023907,60.212701,24.969956
264,1324960384,60.22440378465167,24.95256124358972
265,4575441964,60.2208057097763,24.9479290250383
266,283694284,60.230141,24.962531
267,313897789,60.213421,24.9437964
268,317350940,60.23370685633967,24.96539507775229
269,3468040509,60.195225,24.962832
270,25595834,60.21270057142605,25.095559512793297
271,8656587083,60.171548,24.731472
272,225926518,60.168971,24.724908
273,373754668,60.160645,24.724835
274,401227104,60.162842,24.721367
275,820104955,60.174914,24.738122
276,308471530,60.167216,24.735969
277,4256863966,60.187086,24.742936
278,663565871,60.172814,24.745666
279,1703631643,60.156258,24.752489
280,4426473552,60.155689,24.744978
281,60301046,60.151041,24.754196
282,311490322,60.161588,24.74663
283,6512726735,60.147974,24.754344
284,7751969945,60.168441,24.743532
285,308471216,60.165603,24.732688
286,662281045,60.174524,24.729314
287,1830746337,60.152343,24.741234
288,4408547030,60.160015,24.741294
289,1403334615,60.156755,24.737664
290,2896971436,60.153737,24.729112
291,1936240758,60.21661653745581,24.89954369574049
292,3290835510,60.209017,24.835356
293,5415009038,60.206626437691405,24.922219888430064
294,595350195,60.206340232662725,25.06009233354084
295,1314069421,60.215063371665806,25.04379377901174
296,226372354,60.218088561019165,24.89505934373838
297,674114078,60.226769960915966,24.85354095884256
298,336381294,60.2303828883575,24.9325030021005
299,1314184539,60.2071193,24.8559544
300,282429131,60.220467,24.83939
301,4574649468,60.230151499496536,24.88312884546424
302,3043119219,60.20767995961701,24.89866789062813
303,25374930,60.2178996331627,24.8710464686467
304,88204537,60.21592223543679,24.87646479282845
305,2545059437,60.22794236805671,24.92656476426376
306,60297500,60.161138,24.756272
307,475857468,60.147921,24.741546
308,1495392938,60.216222,24.821932
309,25287729,60.221019,24.813109
310,25287734,60.223769,24.812271
311,1137173785,60.214666,24.800486
312,1826940719,60.214193,24.805613
313,992812078,60.162396,24.775882
314,2271884281,60.158048,24.769864
315,247319451,60.154941,24.773993
316,398290009,60.1624471,24.7848628
317,5121723675,60.222154,24.804898
318,4266248590,60.226379,24.804735
319,4266261778,60.224943,24.800971
320,2888234365,60.22197553556329,24.903286646676616
321,1982797400,60.227451,24.902832
322,7916963852,60.229488,24.895199
323,286043166,60.23910894200569,24.92859501499382
324,6491578272,60.23285213757895,24.887434554817386
325,2404894276,60.22534052315868,24.894792651160333
326,256377699,60.17471,24.752442
327,7839684930,60.1591405,24.782477
328,1770442896,60.162477,24.767831
329,8092192415,60.163412,24.742219
330,25435546,60.227143233822176,24.873227365442304
331,1704734002,60.218807358014985,24.85566795479381
332,1029837045,60.22431428805152,24.85863812462164
333,1570113867,60.2332319517011,24.9579341169413
334,59952650,60.211446,25.065816
335,480461885,60.21860147844144,25.10232484990167
336,25595793,60.21250990784526,25.10619874297898
337,2452691197,60.220551,24.833536
338,1879399922,60.235089,24.831397
339,3724661830,60.230453,24.824561
340,1875950080,60.223827,24.826396
341,25287807,60.223377,24.820635
342,61691687,60.216067,24.819396
343,25287783,60.228463,24.813871
344,5122485335,60.227827,24.819614
345,1324709496,60.2307028705708,24.9487651621967
346,1602761838,60.180118,24.771826
