,nearest_node_index,Lat,Lon
302,3279157477,60.21952,24.67519
303,7454784217,60.22087,24.67519
304,2336857039,60.22221999999999,24.67519
305,1386334639,60.22357,24.67519
306,270906460,60.22492,24.67519
307,270905623,60.22626999999999,24.67519
308,270905630,60.22762,24.67519
309,270906390,60.22897,24.67519
310,270778277,60.23033,24.67519
311,6943191848,60.23168,24.67519
312,6943191838,60.23303000000001,24.67519
313,300404815,60.23438,24.67519
314,300404815,60.23573,24.67519
315,900609434,60.237080000000006,24.67519
316,900609418,60.23843000000001,24.67519
317,7661708560,60.23978,24.67519
318,959139250,60.241130000000005,24.67519
319,7799103075,60.24248000000001,24.67519
320,268129216,60.13441,24.6779
321,8995855534,60.13576,24.6779
322,1702578387,60.13711,24.6779
323,268142930,60.13846,24.6779
324,8944531043,60.13981999999999,24.6779
325,1431370587,60.14117,24.6779
326,29732605,60.14252,24.6779
327,7508653355,60.14386999999999,24.6779
328,8341532338,60.14522,24.6779
329,8341532363,60.14657,24.6779
330,7099698918,60.14791999999999,24.6779
331,8341451053,60.14927,24.6779
332,190788974,60.15062,24.6779
333,190789147,60.15197,24.6779
334,190789138,60.15332,24.6779
335,4423813698,60.154680000000006,24.6779
336,4423813708,60.15603,24.6779
337,7526656359,60.15738,24.6779
338,7976978748,60.158730000000006,24.6779
339,7976978757,60.16008000000001,24.6779
340,8926426148,60.16143,24.6779
341,8926427018,60.162780000000005,24.6779
342,8926426187,60.16413000000001,24.6779
343,7297457395,60.16548,24.6779
344,8636486573,60.16683,24.6779
345,8639722408,60.16818000000001,24.6779
346,7274086962,60.169540000000005,24.6779
347,7407692885,60.17089,24.6779
348,3310232409,60.17224,24.6779
349,8664706503,60.17359,24.6779
350,276515198,60.17494,24.6779
351,5508759754,60.17629,24.6779
352,5508777286,60.17764,24.6779
353,4762708206,60.17899,24.6779
354,3306432598,60.18034,24.6779
355,2320079499,60.18169,24.6779
356,427887381,60.183040000000005,24.6779
357,473099739,60.1844,24.6779
358,2631194921,60.18575,24.6779
359,473099737,60.1871,24.6779
360,9233005026,60.18845,24.6779
361,9233005026,60.1898,24.6779
362,2100249478,60.19115,24.6779
363,8932830278,60.1925,24.6779
364,7942629161,60.19385,24.6779
365,62674842,60.1952,24.6779
366,269881962,60.19655,24.6779
367,310225955,60.1979,24.6779
368,269335978,60.19925,24.6779
369,1231223854,60.20061,24.6779
370,2319375378,60.20196,24.6779
371,1543953393,60.20331,24.6779
372,2320100645,60.20466,24.6779
373,2367714265,60.20601,24.6779
374,2321215763,60.20736,24.6779
375,1990390351,60.20871,24.6779
376,7886307017,60.21006,24.6779
377,415409901,60.21141,24.6779
378,260168177,60.21276,24.6779
379,7530033898,60.21411,24.6779
380,480394785,60.21547,24.6779
381,480394785,60.21682,24.6779
382,59867233,60.21816999999999,24.6779
383,2925814065,60.21952,24.6779
384,2925814065,60.22087,24.6779
385,900670771,60.22221999999999,24.6779
386,3269064311,60.22357,24.6779
387,1540139388,60.22492,24.6779
388,270908312,60.22626999999999,24.6779
389,270908305,60.22762,24.6779
390,899273491,60.22897,24.6779
391,7476911425,60.23033,24.6779
392,300405257,60.23168,24.6779
393,7476911501,60.23303000000001,24.6779
394,6943191827,60.23438,24.6779
395,300404815,60.23573,24.6779
396,959166755,60.237080000000006,24.6779
397,900609418,60.23843000000001,24.6779
398,952495560,60.23978,24.6779
399,8094460897,60.241130000000005,24.6779
400,952497646,60.24248000000001,24.6779
401,249553251,60.25059,24.6779
402,249553251,60.251940000000005,24.6779
403,2602899413,60.25329,24.6779
404,952805716,60.25869,24.6779
405,952805716,60.26004,24.6779
406,6386575071,60.13441,24.68062
407,269420546,60.13576,24.68062
408,8873210398,60.13711,24.68062
409,8944531077,60.13846,24.68062
410,6790781349,60.13981999999999,24.68062
411,2912569607,60.14117,24.68062
412,695203946,60.14252,24.68062
413,5781644571,60.14386999999999,24.68062
414,57688649,60.14522,24.68062
415,8342777447,60.14657,24.68062
416,8341451074,60.14791999999999,24.68062
417,8341409587,60.14927,24.68062
418,190788979,60.15197,24.68062
419,190789001,60.15332,24.68062
420,340018391,60.154680000000006,24.68062
421,281102805,60.15603,24.68062
422,5613827774,60.15738,24.68062
423,8623056892,60.158730000000006,24.68062
424,500275826,60.16008000000001,24.68062
425,8926426153,60.16143,24.68062
426,8655518082,60.162780000000005,24.68062
427,8926426182,60.16413000000001,24.68062
428,57811282,60.16548,24.68062
429,8664706436,60.16683,24.68062
430,9108569764,60.16818000000001,24.68062
431,9108569767,60.169540000000005,24.68062
432,9108569754,60.17089,24.68062
433,448739149,60.17224,24.68062
434,9108569739,60.17359,24.68062
435,3310292233,60.17494,24.68062
436,5508778357,60.17629,24.68062
437,5508778363,60.17764,24.68062
438,1583871083,60.17899,24.68062
439,8946362146,60.18034,24.68062
440,3306438791,60.18169,24.68062
441,8259576616,60.183040000000005,24.68062
442,473100412,60.1844,24.68062
443,2631194921,60.18575,24.68062
444,473099737,60.1871,24.68062
445,9232976614,60.18845,24.68062
446,3668650289,60.1898,24.68062
447,857449356,60.19115,24.68062
448,258150679,60.1925,24.68062
449,2377059364,60.19385,24.68062
450,2319501731,60.1952,24.68062
451,62682704,60.19655,24.68062
452,1547183163,60.1979,24.68062
453,1547172956,60.19925,24.68062
454,272384501,60.20061,24.68062
455,272384353,60.20196,24.68062
456,54434321,60.20331,24.68062
457,8930497518,60.20466,24.68062
458,247098994,60.20601,24.68062
