,Temperature,Cloud Cover,Wind Gust,Precipitation,Sea Level Pressure,Relative Humidity,Snow Depth,Wind Speed,cal_year,cal_month,cal_day,cal_hour,date
6680,19.658333333333335,0.0,6.524999999999997,7.401486830834377e-16,1012.9874999999998,64.45833333333333,0.0,4.539999999999994,2017,7,10,16,2017-07-10 16:00:00
6681,18.479166666666668,0.0,5.554999999999998,7.401486830834377e-16,1013.1416666666664,70.83333333333333,0.0,3.7899999999999934,2017,7,10,18,2017-07-10 18:00:00
6682,15.720833333333333,0.0,3.2349999999999968,7.401486830834377e-16,1013.0875,84.41666666666667,0.0,2.454999999999994,2017,7,10,20,2017-07-10 20:00:00
6683,14.608333333333334,1.45,2.8349999999999973,7.401486830834377e-16,1013.4208333333331,91.25,0.0,1.8349999999999937,2017,7,10,22,2017-07-10 22:00:00
6684,14.341666666666669,5.95,2.0299999999999967,7.401486830834377e-16,1013.3916666666664,93.41666666666667,0.0,1.3949999999999938,2017,7,11,0,2017-07-11 00:00:00
6685,14.033333333333337,2.15,2.949999999999997,7.401486830834377e-16,1012.7249999999998,95.29166666666667,0.0,2.219999999999994,2017,7,11,2,2017-07-11 02:00:00
6686,15.47916666666667,3.6,5.1999999999999975,7.401486830834377e-16,1012.0541666666664,90.70833333333333,0.0,3.629999999999994,2017,7,11,4,2017-07-11 04:00:00
6687,16.604166666666668,5.2,5.279999999999997,7.401486830834377e-16,1011.3083333333333,84.54166666666667,0.0,3.684999999999994,2017,7,11,6,2017-07-11 06:00:00
6688,17.05416666666667,5.25,7.984999999999997,7.401486830834377e-16,1010.3166666666666,83.0,0.0,5.809999999999993,2017,7,11,8,2017-07-11 08:00:00
6689,17.437500000000004,5.3,9.464999999999998,7.401486830834377e-16,1009.1666666666666,80.875,0.0,6.434999999999993,2017,7,11,10,2017-07-11 10:00:00
6690,17.683333333333334,5.6,10.654999999999998,0.01666666666666737,1007.9249999999998,81.04166666666667,0.0,7.569999999999993,2017,7,11,12,2017-07-11 12:00:00
6691,16.89583333333334,7.5,10.509999999999996,0.7916666666666673,1006.370833333333,88.0,0.0,7.419999999999993,2017,7,11,14,2017-07-11 14:00:00
6692,15.85416666666667,7.6,10.894999999999998,2.650000000000001,1004.6416666666664,95.95833333333333,0.0,6.909999999999994,2017,7,11,16,2017-07-11 16:00:00
6693,15.708333333333334,7.4,8.794999999999998,0.025000000000000744,1003.2374999999998,96.54166666666667,0.0,5.774999999999993,2017,7,11,18,2017-07-11 18:00:00
6694,16.150000000000002,7.3,7.019999999999998,0.3250000000000008,1002.2541666666666,96.20833333333333,0.0,4.7149999999999945,2017,7,11,20,2017-07-11 20:00:00
6695,16.458333333333332,7.7,6.384999999999998,0.4500000000000008,1001.525,96.16666666666667,0.0,4.319999999999994,2017,7,11,22,2017-07-11 22:00:00
6696,15.916666666666666,7.75,5.244999999999997,0.01666666666666741,1001.1041666666665,97.04166666666667,0.0,3.7399999999999936,2017,7,12,0,2017-07-12 00:00:00
6697,15.2125,7.85,5.429999999999997,0.07500000000000075,1000.6708333333332,97.83333333333333,0.0,3.744999999999994,2017,7,12,2,2017-07-12 02:00:00
6698,14.833333333333336,7.95,3.264999999999998,7.401486830834377e-16,1000.4166666666665,98.16666666666667,0.0,2.269999999999994,2017,7,12,4,2017-07-12 04:00:00
6699,14.983333333333334,7.95,2.8349999999999977,7.401486830834377e-16,1000.0708333333332,97.5,0.0,1.979999999999994,2017,7,12,6,2017-07-12 06:00:00
6700,15.658333333333337,7.95,2.4899999999999975,7.401486830834377e-16,999.7791666666666,95.29166666666667,0.0,1.6499999999999944,2017,7,12,8,2017-07-12 08:00:00
6701,16.45416666666667,7.65,4.499999999999997,0.01666666666666741,999.7333333333332,94.16666666666667,0.0,3.204999999999994,2017,7,12,10,2017-07-12 10:00:00
6702,18.07916666666667,6.5,7.164999999999997,7.401486830834377e-16,1000.2958333333332,85.66666666666667,0.0,4.854999999999994,2017,7,12,12,2017-07-12 12:00:00
6703,18.3,3.55,8.524999999999997,7.401486830834377e-16,1000.8416666666666,80.20833333333333,0.0,5.864999999999993,2017,7,12,14,2017-07-12 14:00:00
6704,17.920833333333334,1.35,8.594999999999997,7.401486830834377e-16,1001.2208333333332,79.16666666666667,0.0,6.034999999999994,2017,7,12,16,2017-07-12 16:00:00
6705,16.8,0.0,7.879999999999998,7.401486830834377e-16,1001.9499999999998,84.08333333333333,0.0,5.564999999999994,2017,7,12,18,2017-07-12 18:00:00
6706,15.179166666666669,0.0,6.729999999999999,7.401486830834377e-16,1002.7291666666665,89.58333333333333,0.0,4.6749999999999945,2017,7,12,20,2017-07-12 20:00:00
6707,14.204166666666667,0.0,5.1149999999999975,7.401486830834377e-16,1003.2374999999998,93.95833333333333,0.0,3.464999999999994,2017,7,12,22,2017-07-12 22:00:00
6708,14.116666666666669,1.05,5.834999999999998,7.401486830834377e-16,1003.2166666666666,94.45833333333333,0.0,3.8949999999999947,2017,7,13,0,2017-07-13 00:00:00
6709,14.504166666666668,5.45,6.844999999999999,7.401486830834377e-16,1003.2124999999997,95.0,0.0,4.704999999999994,2017,7,13,2,2017-07-13 02:00:00
6710,14.791666666666666,7.15,6.089999999999998,7.401486830834377e-16,1003.433333333333,93.5,0.0,4.034999999999994,2017,7,13,4,2017-07-13 04:00:00
6711,14.820833333333335,7.55,6.689999999999998,7.401486830834377e-16,1003.8333333333331,93.04166666666667,0.0,4.649999999999994,2017,7,13,6,2017-07-13 06:00:00
6712,16.245833333333334,6.5,6.004999999999997,7.401486830834377e-16,1004.2249999999998,84.75,0.0,4.234999999999994,2017,7,13,8,2017-07-13 08:00:00
6713,17.095833333333335,6.65,5.719999999999997,7.401486830834377e-16,1004.3041666666664,74.625,0.0,3.879999999999994,2017,7,13,10,2017-07-13 10:00:00
6714,15.475000000000003,7.65,5.369999999999998,0.050000000000000745,1004.7208333333332,84.08333333333333,0.0,3.7649999999999935,2017,7,13,12,2017-07-13 12:00:00
6715,14.687500000000002,7.45,5.269999999999998,0.3250000000000008,1005.1083333333331,93.04166666666667,0.0,3.774999999999994,2017,7,13,14,2017-07-13 14:00:00
6716,13.775000000000004,7.45,6.169999999999997,0.8750000000000008,1005.6874999999999,92.95833333333333,0.0,4.299999999999993,2017,7,13,16,2017-07-13 16:00:00
6717,13.137500000000003,7.5,3.7399999999999975,0.8416666666666673,1006.1374999999998,95.29166666666667,0.0,2.564999999999994,2017,7,13,18,2017-07-13 18:00:00
6718,12.941666666666668,7.65,4.684999999999998,0.041666666666667386,1006.2708333333331,92.41666666666667,0.0,3.194999999999994,2017,7,13,20,2017-07-13 20:00:00
6719,12.070833333333335,7.5,5.8649999999999975,7.401486830834377e-16,1006.8416666666666,88.29166666666667,0.0,4.054999999999994,2017,7,13,22,2017-07-13 22:00:00
6720,11.245833333333335,7.35,6.694999999999998,7.401486830834377e-16,1007.0333333333332,87.25,0.0,4.824999999999994,2017,7,14,0,2017-07-14 00:00:00
6721,11.15,7.45,6.104999999999999,7.401486830834377e-16,1007.4041666666666,87.70833333333333,0.0,4.374999999999994,2017,7,14,2,2017-07-14 02:00:00
6722,11.908333333333337,2.45,6.9499999999999975,7.401486830834377e-16,1007.9583333333331,82.70833333333333,0.0,4.629999999999994,2017,7,14,4,2017-07-14 04:00:00
6723,13.862500000000002,1.05,8.354999999999999,7.401486830834377e-16,1008.4458333333332,68.33333333333333,0.0,5.639999999999994,2017,7,14,6,2017-07-14 06:00:00
6724,15.558333333333337,2.1,8.969999999999999,7.401486830834377e-16,1009.2374999999998,58.166666666666664,0.0,5.774999999999994,2017,7,14,8,2017-07-14 08:00:00
6725,17.01666666666667,2.95,7.389999999999998,7.401486830834377e-16,1009.745833333333,54.708333333333336,0.0,4.819999999999994,2017,7,14,10,2017-07-14 10:00:00
6726,17.620833333333334,3.25,7.704999999999998,7.401486830834377e-16,1010.0624999999999,54.291666666666664,0.0,5.134999999999994,2017,7,14,12,2017-07-14 12:00:00
6727,18.1875,2.95,7.754166666666662,7.401486830834377e-16,1010.4749999999998,50.5,0.0,4.974999999999995,2017,7,14,14,2017-07-14 14:00:00
6728,18.166666666666668,2.45,7.699999999999996,7.401486830834377e-16,1010.9708333333332,47.916666666666664,0.0,4.958333333333328,2017,7,14,16,2017-07-14 16:00:00
6729,17.037500000000005,0.25,6.054166666666663,7.401486830834377e-16,1011.7416666666664,49.083333333333336,0.0,3.9208333333333285,2017,7,14,18,2017-07-14 18:00:00
6730,13.479166666666666,0.0,3.262499999999997,7.401486830834377e-16,1012.5749999999998,65.70833333333333,0.0,2.3874999999999953,2017,7,14,20,2017-07-14 20:00:00
6731,11.191666666666668,0.0,3.154166666666663,7.401486830834377e-16,1013.1499999999997,76.58333333333333,0.0,2.424999999999995,2017,7,14,22,2017-07-14 22:00:00
6732,9.820833333333335,0.0,2.6708333333333307,7.401486830834377e-16,1013.5624999999999,82.16666666666667,0.0,2.1124999999999954,2017,7,15,0,2017-07-15 00:00:00
6733,9.250000000000002,0.0,2.3833333333333306,7.401486830834377e-16,1013.8916666666665,84.41666666666667,0.0,1.8666666666666618,2017,7,15,2,2017-07-15 02:00:00
6734,12.537500000000003,0.0,2.7791666666666632,7.401486830834377e-16,1014.0875,75.45833333333333,0.0,1.7458333333333282,2017,7,15,4,2017-07-15 04:00:00
6735,16.0625,0.0,3.7041666666666635,7.401486830834377e-16,1014.3374999999997,63.916666666666664,0.0,2.208333333333328,2017,7,15,6,2017-07-15 06:00:00
6736,17.325000000000003,1.1,5.30833333333333,7.401486830834377e-16,1014.7041666666664,58.833333333333336,0.0,3.220833333333328,2017,7,15,8,2017-07-15 08:00:00
6737,18.066666666666666,2.55,6.779166666666662,7.401486830834377e-16,1014.9124999999999,58.333333333333336,0.0,4.495833333333328,2017,7,15,10,2017-07-15 10:00:00
6738,19.170833333333338,1.15,7.154166666666662,7.401486830834377e-16,1015.1249999999999,53.75,0.0,4.4041666666666615,2017,7,15,12,2017-07-15 12:00:00
6739,20.095833333333335,1.05,6.516666666666663,7.401486830834377e-16,1015.2208333333332,47.333333333333336,0.0,3.9708333333333283,2017,7,15,14,2017-07-15 14:00:00
6740,20.8,1.35,6.291666666666664,7.401486830834377e-16,1015.6291666666666,39.916666666666664,0.0,3.6874999999999947,2017,7,15,16,2017-07-15 16:00:00
6741,19.345833333333335,0.65,5.079166666666663,7.401486830834377e-16,1016.2166666666666,44.208333333333336,0.0,3.366666666666662,2017,7,15,18,2017-07-15 18:00:00
6742,15.808333333333335,0.05,3.4708333333333297,7.401486830834377e-16,1017.1583333333332,58.125,0.0,2.5749999999999953,2017,7,15,20,2017-07-15 20:00:00
6743,13.4,0.0,3.9208333333333307,7.401486830834377e-16,1017.9166666666665,69.25,0.0,2.7958333333333285,2017,7,15,22,2017-07-15 22:00:00
6744,12.454166666666667,0.0,4.087499999999997,7.401486830834377e-16,1018.3749999999999,71.25,0.0,2.929166666666662,2017,7,16,0,2017-07-16 00:00:00
6745,11.533333333333337,0.0,3.8749999999999964,7.401486830834377e-16,1018.4874999999998,76.58333333333333,0.0,2.649999999999995,2017,7,16,2,2017-07-16 02:00:00
6746,14.012500000000003,0.0,3.7958333333333294,7.401486830834377e-16,1018.620833333333,67.83333333333333,0.0,2.487499999999995,2017,7,16,4,2017-07-16 04:00:00
6747,17.479166666666668,0.4,3.2958333333333294,7.401486830834377e-16,1018.495833333333,53.75,0.0,2.0666666666666615,2017,7,16,6,2017-07-16 06:00:00
6748,19.175,0.8,3.7499999999999964,7.401486830834377e-16,1018.15,50.625,0.0,2.395833333333328,2017,7,16,8,2017-07-16 08:00:00
6749,19.137500000000003,0.1,6.095833333333329,7.401486830834377e-16,1017.5624999999999,54.708333333333336,0.0,4.329166666666661,2017,7,16,10,2017-07-16 10:00:00
6750,20.141666666666666,0.0,7.758333333333329,7.401486830834377e-16,1016.4583333333331,48.291666666666664,0.0,5.345833333333328,2017,7,16,12,2017-07-16 12:00:00
6751,20.45,0.0,8.391666666666664,7.401486830834377e-16,1015.4916666666664,46.458333333333336,0.0,5.541666666666662,2017,7,16,14,2017-07-16 14:00:00
6752,19.9375,0.0,7.970833333333329,7.401486830834377e-16,1014.4124999999999,47.458333333333336,0.0,5.641666666666661,2017,7,16,16,2017-07-16 16:00:00
6753,18.566666666666666,0.0,6.383333333333329,7.401486830834377e-16,1013.4749999999998,57.0,0.0,4.4874999999999945,2017,7,16,18,2017-07-16 18:00:00
6754,16.241666666666667,0.0,5.2291666666666625,7.401486830834377e-16,1012.9416666666666,66.70833333333333,0.0,3.691666666666661,2017,7,16,20,2017-07-16 20:00:00
6755,13.645833333333336,0.0,3.9874999999999967,7.401486830834377e-16,1011.8666666666664,76.5,0.0,2.924999999999995,2017,7,16,22,2017-07-16 22:00:00
6756,12.166666666666666,0.0,3.7624999999999957,7.401486830834377e-16,1010.7333333333331,87.625,0.0,2.595833333333328,2017,7,17,0,2017-07-17 00:00:00
6757,13.225,3.75,4.562499999999996,7.401486830834377e-16,1009.5374999999998,90.45833333333333,0.0,3.1249999999999947,2017,7,17,2,2017-07-17 02:00:00
6758,15.208333333333334,7.1,5.449999999999996,7.401486830834377e-16,1008.3874999999998,87.875,0.0,3.641666666666661,2017,7,17,4,2017-07-17 04:00:00
6759,15.283333333333333,7.3,5.891666666666663,7.401486830834377e-16,1007.3666666666664,89.70833333333333,0.0,4.0499999999999945,2017,7,17,6,2017-07-17 06:00:00
6760,14.875,7.55,8.083333333333329,0.8833333333333341,1006.4916666666664,93.75,0.0,5.387499999999995,2017,7,17,8,2017-07-17 08:00:00
6761,14.495833333333332,7.9,9.812499999999995,0.6166666666666674,1005.3291666666664,95.41666666666667,0.0,6.508333333333328,2017,7,17,10,2017-07-17 10:00:00
6762,15.241666666666667,7.6,8.074999999999996,0.18333333333333404,1004.4208333333331,95.75,0.0,5.387499999999996,2017,7,17,12,2017-07-17 12:00:00
6763,16.920833333333334,3.1,10.15833333333333,0.05000000000000072,1004.0708333333332,84.79166666666667,0.0,6.9041666666666615,2017,7,17,14,2017-07-17 14:00:00
6764,16.658333333333335,0.9,10.979166666666663,7.401486830834377e-16,1004.1583333333332,81.66666666666667,0.0,7.445833333333328,2017,7,17,16,2017-07-17 16:00:00
6765,16.20416666666667,0.45,8.983333333333329,7.401486830834377e-16,1004.9166666666664,81.04166666666667,0.0,6.06666666666666,2017,7,17,18,2017-07-17 18:00:00
6766,15.008333333333335,0.15,7.866666666666663,7.401486830834377e-16,1006.2499999999997,71.58333333333333,0.0,5.166666666666661,2017,7,17,20,2017-07-17 20:00:00
6767,12.950000000000001,0.0,5.066666666666662,7.401486830834377e-16,1007.3624999999997,80.41666666666667,0.0,3.3874999999999944,2017,7,17,22,2017-07-17 22:00:00
6768,11.41666666666667,1.2,3.629166666666663,7.401486830834377e-16,1007.9416666666666,88.41666666666667,0.0,2.491666666666662,2017,7,18,0,2017-07-18 00:00:00
6769,11.108333333333334,5.95,3.1874999999999964,7.401486830834377e-16,1008.0916666666666,91.875,0.0,2.299999999999995,2017,7,18,2,2017-07-18 02:00:00
6770,12.783333333333337,3.15,3.1833333333333296,7.401486830834377e-16,1008.495833333333,89.41666666666667,0.0,2.237499999999995,2017,7,18,4,2017-07-18 04:00:00
6771,15.158333333333333,3.45,4.662499999999996,7.401486830834377e-16,1008.7583333333332,77.375,0.0,3.1624999999999948,2017,7,18,6,2017-07-18 06:00:00
6772,17.020833333333332,1.25,6.804166666666663,7.401486830834377e-16,1009.0124999999998,65.29166666666667,0.0,4.566666666666662,2017,7,18,8,2017-07-18 08:00:00
6773,17.258333333333336,2.95,8.083333333333329,0.02500000000000072,1009.1416666666664,63.75,0.0,5.187499999999995,2017,7,18,10,2017-07-18 10:00:00
6774,15.737500000000002,5.8,5.241666666666663,1.358333333333334,1009.5791666666665,73.625,0.0,3.3166666666666615,2017,7,18,12,2017-07-18 12:00:00
6775,16.358333333333334,5.7,6.299999999999996,0.708333333333334,1009.5499999999998,69.83333333333333,0.0,4.387499999999995,2017,7,18,14,2017-07-18 14:00:00
6776,18.033333333333335,1.7,7.820833333333329,0.09166666666666741,1009.5791666666664,52.333333333333336,0.0,5.124999999999996,2017,7,18,16,2017-07-18 16:00:00
6777,17.0,2.0,7.35833333333333,7.401486830834377e-16,1010.4541666666664,51.958333333333336,0.0,4.795833333333328,2017,7,18,18,2017-07-18 18:00:00
6778,15.095833333333337,6.9,5.999999999999996,7.401486830834377e-16,1011.4041666666666,59.833333333333336,0.0,3.9666666666666615,2017,7,18,20,2017-07-18 20:00:00
6779,13.125,2.3,4.804166666666663,7.401486830834377e-16,1012.1083333333332,68.91666666666667,0.0,3.3499999999999943,2017,7,18,22,2017-07-18 22:00:00
6780,11.612500000000002,0.45,4.69583333333333,7.401486830834377e-16,1012.2999999999998,78.875,0.0,3.291666666666661,2017,7,19,0,2017-07-19 00:00:00
6781,11.287500000000001,1.1,5.283333333333329,7.401486830834377e-16,1012.2874999999998,84.58333333333333,0.0,3.695833333333328,2017,7,19,2,2017-07-19 02:00:00
6782,12.512500000000003,2.8,5.866666666666663,7.401486830834377e-16,1012.3249999999998,83.29166666666667,0.0,3.8499999999999948,2017,7,19,4,2017-07-19 04:00:00
6783,14.220833333333337,4.65,6.187499999999996,7.401486830834377e-16,1012.558333333333,79.125,0.0,4.158333333333328,2017,7,19,6,2017-07-19 06:00:00
6784,15.325000000000003,5.0,6.974999999999997,7.401486830834377e-16,1012.7916666666665,73.33333333333333,0.0,4.449999999999995,2017,7,19,8,2017-07-19 08:00:00
6785,13.595833333333337,7.15,6.004166666666663,0.2833333333333341,1013.2124999999997,80.33333333333333,0.0,3.720833333333328,2017,7,19,10,2017-07-19 10:00:00
6786,14.679166666666669,7.25,6.129166666666663,0.1166666666666674,1013.183333333333,74.83333333333333,0.0,3.8499999999999943,2017,7,19,12,2017-07-19 12:00:00
6787,15.008333333333335,7.35,6.433333333333329,7.401486830834377e-16,1013.0499999999998,70.83333333333333,0.0,4.287499999999995,2017,7,19,14,2017-07-19 14:00:00
6788,15.025000000000004,7.4,7.44583333333333,7.401486830834377e-16,1013.0958333333332,67.08333333333333,0.0,4.7999999999999945,2017,7,19,16,2017-07-19 16:00:00
6789,14.445833333333335,7.3,6.624999999999996,7.401486830834377e-16,1013.275,69.5,0.0,4.395833333333328,2017,7,19,18,2017-07-19 18:00:00
6790,13.420833333333334,7.0,6.374999999999996,7.401486830834377e-16,1013.3749999999997,75.66666666666667,0.0,4.291666666666662,2017,7,19,20,2017-07-19 20:00:00
6791,13.054166666666669,7.6,6.558333333333329,7.401486830834377e-16,1013.4499999999998,78.625,0.0,4.4874999999999945,2017,7,19,22,2017-07-19 22:00:00
6792,12.637500000000001,7.65,5.791666666666663,7.401486830834377e-16,1013.4166666666665,81.58333333333333,0.0,3.8249999999999944,2017,7,20,0,2017-07-20 00:00:00
6793,12.416666666666671,7.8,5.216666666666662,7.401486830834377e-16,1013.245833333333,82.54166666666667,0.0,3.458333333333328,2017,7,20,2,2017-07-20 02:00:00
6794,12.720833333333337,7.4,4.979166666666663,7.401486830834377e-16,1013.1791666666664,82.20833333333333,0.0,3.1874999999999947,2017,7,20,4,2017-07-20 04:00:00
6795,13.700000000000003,6.5,5.424999999999997,7.401486830834377e-16,1013.4083333333332,76.83333333333333,0.0,3.4374999999999942,2017,7,20,6,2017-07-20 06:00:00
6796,14.937500000000002,6.85,4.93333333333333,7.401486830834377e-16,1013.5333333333332,70.75,0.0,3.0999999999999943,2017,7,20,8,2017-07-20 08:00:00
6797,15.270833333333334,6.7,4.5208333333333295,0.20000000000000073,1013.5166666666664,73.29166666666667,0.0,2.7958333333333276,2017,7,20,10,2017-07-20 10:00:00
6798,15.604166666666666,5.5,4.649999999999996,0.5500000000000007,1013.2874999999998,75.91666666666667,0.0,2.833333333333328,2017,7,20,12,2017-07-20 12:00:00
6799,16.76666666666667,3.2,6.079166666666663,7.401486830834377e-16,1012.8583333333331,67.79166666666667,0.0,4.058333333333327,2017,7,20,14,2017-07-20 14:00:00
6800,16.7875,4.3,6.666666666666662,7.401486830834377e-16,1012.7124999999997,65.08333333333333,0.0,4.595833333333328,2017,7,20,16,2017-07-20 16:00:00
6801,16.054166666666667,3.15,5.295833333333329,7.401486830834377e-16,1012.995833333333,67.79166666666667,0.0,3.679166666666662,2017,7,20,18,2017-07-20 18:00:00
6802,14.4625,6.6,3.545833333333329,7.401486830834377e-16,1013.5458333333332,77.66666666666667,0.0,2.545833333333328,2017,7,20,20,2017-07-20 20:00:00
6803,13.491666666666669,6.15,3.341666666666663,7.401486830834377e-16,1013.8583333333332,81.5,0.0,2.1624999999999948,2017,7,20,22,2017-07-20 22:00:00
6804,11.600000000000001,0.7,3.208333333333329,7.401486830834377e-16,1014.2624999999998,89.20833333333333,0.0,2.2166666666666615,2017,7,21,0,2017-07-21 00:00:00
6805,10.554166666666669,0.0,2.7666666666666635,7.401486830834377e-16,1014.6874999999999,92.75,0.0,1.8708333333333282,2017,7,21,2,2017-07-21 02:00:00
6806,12.620833333333335,0.0,3.716666666666663,7.401486830834377e-16,1015.0416666666665,86.20833333333333,0.0,2.358333333333328,2017,7,21,4,2017-07-21 04:00:00
6807,15.262500000000003,0.2,3.2458333333333287,7.401486830834377e-16,1015.5166666666665,74.83333333333333,0.0,1.9791666666666614,2017,7,21,6,2017-07-21 06:00:00
6808,16.220833333333335,2.5,4.220833333333329,7.401486830834377e-16,1015.9124999999998,69.54166666666667,0.0,2.8124999999999947,2017,7,21,8,2017-07-21 08:00:00
6809,17.02916666666667,3.55,5.304166666666663,7.401486830834377e-16,1016.0083333333332,65.41666666666667,0.0,3.408333333333328,2017,7,21,10,2017-07-21 10:00:00
6810,18.05416666666667,1.95,6.624999999999996,7.401486830834377e-16,1015.9124999999999,60.041666666666664,0.0,4.483333333333328,2017,7,21,12,2017-07-21 12:00:00
6811,18.64166666666667,2.1,6.408333333333329,7.401486830834377e-16,1015.6874999999999,54.708333333333336,0.0,4.437499999999994,2017,7,21,14,2017-07-21 14:00:00
6812,19.012500000000003,1.15,6.016666666666663,7.401486830834377e-16,1015.7624999999998,48.541666666666664,0.0,4.033333333333328,2017,7,21,16,2017-07-21 16:00:00
6813,17.570833333333336,0.85,5.179166666666663,7.401486830834377e-16,1016.1666666666665,56.541666666666664,0.0,3.4916666666666614,2017,7,21,18,2017-07-21 18:00:00
6814,14.875000000000005,2.0,3.7666666666666626,7.401486830834377e-16,1016.8249999999998,73.54166666666667,0.0,2.6416666666666617,2017,7,21,20,2017-07-21 20:00:00
6815,13.108333333333334,4.45,2.970833333333329,7.401486830834377e-16,1017.1249999999997,83.375,0.0,2.095833333333328,2017,7,21,22,2017-07-21 22:00:00
6816,12.158333333333337,1.95,2.783333333333329,7.401486830834377e-16,1017.6791666666664,87.125,0.0,1.9041666666666615,2017,7,22,0,2017-07-22 00:00:00
6817,10.929166666666669,0.0,2.462499999999996,7.401486830834377e-16,1018.0374999999998,91.875,0.0,1.7791666666666615,2017,7,22,2,2017-07-22 02:00:00
6818,12.879166666666668,0.0,2.6458333333333295,7.401486830834377e-16,1018.4625,84.20833333333333,0.0,1.708333333333328,2017,7,22,4,2017-07-22 04:00:00
6819,16.041666666666668,0.1,2.7749999999999964,7.401486830834377e-16,1018.770833333333,72.54166666666667,0.0,1.599999999999995,2017,7,22,6,2017-07-22 06:00:00
6820,17.495833333333334,1.9,3.8874999999999957,7.401486830834377e-16,1018.9124999999998,66.5,0.0,2.4208333333333285,2017,7,22,8,2017-07-22 08:00:00
6821,17.783333333333335,3.9,5.8749999999999964,0.02500000000000074,1018.9374999999997,67.75,0.0,3.9749999999999943,2017,7,22,10,2017-07-22 10:00:00
6822,17.820833333333336,5.7,5.312499999999996,0.12500000000000075,1018.995833333333,70.66666666666667,0.0,3.5291666666666615,2017,7,22,12,2017-07-22 12:00:00
6823,16.425,5.45,3.0333333333333283,1.1750000000000007,1019.2374999999998,82.04166666666667,0.0,1.879166666666661,2017,7,22,14,2017-07-22 14:00:00
6824,17.200000000000003,1.3,2.2624999999999957,0.05833333333333409,1019.0916666666666,75.25,0.0,1.420833333333328,2017,7,22,16,2017-07-22 16:00:00
6825,16.225000000000005,0.15,1.866666666666662,7.586524001605236e-16,1019.1749999999998,80.0,0.0,1.3249999999999946,2017,7,22,18,2017-07-22 18:00:00
6826,13.762500000000003,0.0,1.30833333333333,7.586524001605236e-16,1019.6124999999998,91.20833333333333,0.0,0.9624999999999967,2017,7,22,20,2017-07-22 20:00:00
6827,12.420833333333336,0.05,1.8083333333333291,7.586524001605236e-16,1019.895833333333,94.125,0.0,1.2916666666666627,2017,7,22,22,2017-07-22 22:00:00
6828,11.787500000000003,0.3,2.7708333333333304,7.586524001605236e-16,1019.7333333333332,94.66666666666667,0.0,2.0041666666666615,2017,7,23,0,2017-07-23 00:00:00
6829,11.108333333333334,0.15,2.695833333333329,7.586524001605236e-16,1019.6124999999998,95.0,0.0,1.9166666666666614,2017,7,23,2,2017-07-23 02:00:00
6830,13.320833333333335,0.0,2.216666666666662,7.586524001605236e-16,1019.4166666666665,88.29166666666667,0.0,1.5416666666666614,2017,7,23,4,2017-07-23 04:00:00
6831,16.712500000000002,0.0,2.829166666666662,7.586524001605236e-16,1019.0541666666664,74.04166666666667,0.0,1.7749999999999944,2017,7,23,6,2017-07-23 06:00:00
6832,18.220833333333335,0.55,3.8666666666666623,7.586524001605236e-16,1018.5999999999998,65.91666666666667,0.0,2.383333333333328,2017,7,23,8,2017-07-23 08:00:00
6833,18.783333333333335,2.85,5.520833333333329,7.586524001605236e-16,1018.1749999999998,63.583333333333336,0.0,3.6208333333333287,2017,7,23,10,2017-07-23 10:00:00
6834,18.995833333333337,5.25,6.995833333333329,7.586524001605236e-16,1017.5291666666666,63.666666666666664,0.0,4.958333333333328,2017,7,23,12,2017-07-23 12:00:00
6835,19.3625,3.3,7.333333333333329,7.586524001605236e-16,1016.6833333333333,62.75,0.0,5.287499999999995,2017,7,23,14,2017-07-23 14:00:00
6836,19.31666666666667,2.1,6.699999999999996,7.586524001605236e-16,1015.9124999999998,60.541666666666664,0.0,4.699999999999995,2017,7,23,16,2017-07-23 16:00:00
6837,17.900000000000002,3.85,3.7249999999999956,7.586524001605236e-16,1015.5583333333333,66.79166666666667,0.0,2.6916666666666615,2017,7,23,18,2017-07-23 18:00:00
6838,15.125000000000002,1.4,2.1749999999999967,7.586524001605236e-16,1015.3333333333331,79.875,0.0,1.6791666666666618,2017,7,23,20,2017-07-23 20:00:00
6839,13.41666666666667,0.0,2.854166666666663,7.586524001605236e-16,1015.120833333333,84.375,0.0,2.191666666666662,2017,7,23,22,2017-07-23 22:00:00
6840,12.54166666666667,0.0,3.77083333333333,7.586524001605236e-16,1014.433333333333,85.79166666666667,0.0,2.591666666666662,2017,7,24,0,2017-07-24 00:00:00
6841,11.933333333333337,0.0,3.241666666666663,7.586524001605236e-16,1013.9208333333331,88.91666666666667,0.0,2.2541666666666615,2017,7,24,2,2017-07-24 02:00:00
6842,13.983333333333334,0.0,4.329166666666662,7.586524001605236e-16,1013.5333333333332,80.95833333333333,0.0,2.879166666666661,2017,7,24,4,2017-07-24 04:00:00
6843,16.4125,0.65,6.462499999999995,7.586524001605236e-16,1012.8041666666664,70.95833333333333,0.0,4.0499999999999945,2017,7,24,6,2017-07-24 06:00:00
6844,17.233333333333334,5.25,6.254166666666662,7.586524001605236e-16,1012.520833333333,69.58333333333333,0.0,3.829166666666661,2017,7,24,8,2017-07-24 08:00:00
6845,16.441666666666666,7.65,5.058333333333329,7.586524001605236e-16,1012.6333333333332,75.54166666666667,0.0,3.237499999999995,2017,7,24,10,2017-07-24 10:00:00
